Time,bitfinex,bitflyer,bitstamp,btcchina,btce,huobi,lakebtc,mtgox,okcoin,others
2016-06-02 00:00:00 UTC,16882.36888,13043.14145,4413.65887,30974.3744,4832.263799,358743.2024,20601.6665,,682129.804,39883.03712
2016-06-03 00:00:00 UTC,48446.29177,14595.15512,9919.12504,42229.39,9329.517182,540415.0668,17876.7568,,859590.228,64756.43996
2016-06-04 00:00:00 UTC,39118.52414,13565.95298,6543.225727,48867.5209,6371.394318,593529.9455,22560.1141,,879704.044,46537.76474
2016-06-05 00:00:00 UTC,28143.30108,11942.39136,5630.929475,39323.7941,4211.795494,547299.1579,22696.1552,,803281.848,29804.50148
2016-06-06 00:00:00 UTC,27464.29482,11968.4366,4868.366525,37415.5712,6171.394768,469781.8576,18916.142,,682719.613,42462.62096
2016-06-07 00:00:00 UTC,36112.75303,12749.59326,7359.844064,47398.3346,7981.176394,527270.4834,16553.769,,819125.966,64923.39451
2016-06-08 00:00:00 UTC,18084.17616,10270.03512,3820.228322,29090.7122,5680.160955,299505.0949,16395.7517,,571969.363,59292.41345
2016-06-09 00:00:00 UTC,21873.89242,10790.68164,4102.298248,24921.0112,6185.785035,269138.2776,9759.319,,539808.621,57365.84414
2016-06-10 00:00:00 UTC,16178.04239,14017.62658,3889.48676,28170.897,3843.665942,297261.6056,9197.281,,535679.606,57155.22088
2016-06-11 00:00:00 UTC,28441.70391,17220.20674,4929.258921,29036.3364,4424.549347,324931.889,11358.6451,,581743.302,58616.66353
2016-06-12 00:00:00 UTC,116432.0403,38099.28181,15977.45701,85243.6909,16446.96516,684669.7087,12871.0782,,1519296.234,131586.0156
2016-06-13 00:00:00 UTC,117683.1762,26098.71702,18752.10418,71883.3063,16461.97824,669080.3385,20890.673,,1333769.885,92155.91074
2016-06-14 00:00:00 UTC,65715.57002,16647.4026,11896.45386,54561.4954,8763.004665,435840.4579,23839.8498,,975176.289,62444.90651
2016-06-15 00:00:00 UTC,34104.05155,13267.8887,6474.236928,42859.1564,5503.111665,436508.2465,16994.2748,,904234.902,44126.46017
2016-06-16 00:00:00 UTC,123792.1033,26009.32324,19614.46458,74183.1933,17258.42227,795142.2409,9143.8261,,1681954.257,87820.61492
2016-06-17 00:00:00 UTC,97376.65113,16563.87236,16635.73128,66679.754,11311.59945,670295.7674,35479.5062,,1418258.082,82272.39687
2016-06-18 00:00:00 UTC,66955.08892,9422.162374,7014.601693,52405.0436,6399.651923,560645.3447,37680.7954,,1092704.985,52413.39852
2016-06-19 00:00:00 UTC,26699.531,7379.214531,2974.808304,44808.1627,3405.090865,512028.8016,37619.3579,,1016370.415,32975.53252
2016-06-20 00:00:00 UTC,46264.53576,10994.15409,8759.852723,38347.5604,6510.879194,439732.1432,40410.3735,,914127.279,56278.83277
2016-06-21 00:00:00 UTC,102133.4348,20000.91652,35039.97053,81261.2815,18129.35692,937849.8613,52025.5645,,1939872.178,116639.7848
2016-06-22 00:00:00 UTC,100527.2434,31124.95411,17560.04833,71398.5419,15192.02708,879132.6771,46590.4274,,1901188.584,82435.48386
2016-06-23 00:00:00 UTC,122951.1963,25591.48865,26230.76748,93590.7443,18936.26846,1205469.697,52992.3986,,2221305.695,97612.13665
2016-06-24 00:00:00 UTC,92367.92349,16537.72577,17800.40204,77466.2453,14242.05239,1145571.792,50060.7767,,2047118.468,94579.557
2016-06-25 00:00:00 UTC,55625.81219,6770.153715,7219.97932,61042.0315,6275.756712,867831.688,43582.1636,,1712361.706,51750.86845
2016-06-26 00:00:00 UTC,45122.51971,8655.154256,6163.802967,47723.1818,6346.583848,863655.2601,42524.4871,,1668585.668,40484.29264
2016-06-27 00:00:00 UTC,46177.36715,12062.40395,9194.027035,44617.0131,5988.153415,810973.6611,45471.9631,,1465433.512,48307.11079
2016-06-28 00:00:00 UTC,35578.38731,11071.40836,5979.336864,41009.0302,4775.47913,712775.2705,41237.7965,,1106761.83,48017.64044
2016-06-29 00:00:00 UTC,33257.9732,8503.051498,9638.487593,41431.3558,6651.067187,633065.6131,46059.1432,,1177529.485,78072.71942
2016-06-30 00:00:00 UTC,40248.02351,10018.77518,8367.566976,34153.8585,9325.650846,784011.9102,40855.1002,,1079509.095,60535.63879
2016-07-01 00:00:00 UTC,41619.56329,10856.45324,6931.495893,37236.9475,8390.867507,697359.3889,41146.6331,,1130236.356,62388.63007
2016-07-02 00:00:00 UTC,29202.51845,12151.50551,5809.20189,39348.4937,6207.968606,722705.2668,50242.9924,,1023467.143,49797.3348
2016-07-03 00:00:00 UTC,44643.74664,18240.93962,7725.236588,46779.8078,7748.551619,918314.1107,48941.0114,,1323783.227,44856.49577
2016-07-04 00:00:00 UTC,23524.41815,11319.68616,4764.915272,37681.3279,5403.055316,785757.0447,43550.4458,,1206621.497,33583.64826
2016-07-05 00:00:00 UTC,17404.86099,20622.57308,3507.494295,34159.4718,5784.46704,613719.329,38739.0303,,1003586.986,34205.46115
2016-07-06 00:00:00 UTC,15922.7377,45653.68828,4128.634785,28314.8079,3787.480886,585705.2642,43982.681,,924856.692,32250.66195
2016-07-07 00:00:00 UTC,75728.02668,61276.75105,13689.48028,48643.0482,15022.01595,967926.4705,47485.0534,,1540030.632,64802.43294
2016-07-08 00:00:00 UTC,32848.48926,63774.90663,7033.401826,25202.4133,5943.282676,629965.9767,46703.625,,1017297.912,41274.3479
2016-07-09 00:00:00 UTC,46883.15868,80148.41361,6603.553481,34103.1521,6253.198635,792923.2038,39666.8611,,1154262.449,73320.52282
2016-07-10 00:00:00 UTC,10274.86472,63718.14057,2480.414131,23261.9055,2963.338394,440747.7702,43279.3697,,885104.24,46127.7064
2016-07-11 00:00:00 UTC,13920.79218,47824.23896,3221.050118,21018.1988,6018.683159,452912.2682,38847.0107,,767676.618,45432.55056
2016-07-12 00:00:00 UTC,30215.61142,43833.57983,4874.821423,25722.751,6596.656866,508313.5422,36590.8261,,841303.253,71312.38865
2016-07-13 00:00:00 UTC,17511.7916,52999.25305,6982.586503,20698.6484,4807.98498,395298.997,42357.0153,,716338.994,79187.74011
2016-07-14 00:00:00 UTC,20197.93077,25200.82235,2705.381207,23790.946,4929.801735,364327.2091,44769.4414,,705347.706,66698.79057
2016-07-15 00:00:00 UTC,9472.169584,27831.14049,3605.877949,22687.7769,4221.362152,365474.0547,41231.8976,,638201.384,52941.38739
2016-07-16 00:00:00 UTC,5924.144145,20177.1238,1798.832669,18993.3982,3005.619847,283824.645,34891.0502,,451730.71,36101.82808
2016-07-17 00:00:00 UTC,20414.44363,24501.8472,3735.427497,31642.352,4693.92512,416205.0704,37012.7581,,666992.684,34549.73269
2016-07-18 00:00:00 UTC,18078.66363,21912.39785,3397.347925,36680.5897,5505.404856,426121.89,38035.4053,,713602.649,34925.48296
2016-07-19 00:00:00 UTC,10947.29773,20011.35534,2264.92853,44539.317,3915.853812,305612.3043,40371.3098,,531890.372,25123.67137
2016-07-20 00:00:00 UTC,12852.46911,24566.17835,3806.598845,108310.7138,4685.20943,334563.5298,35778.8575,,592222.891,29481.51557
2016-07-21 00:00:00 UTC,10702.0056,23038.77638,2857.732742,87473.3136,3947.447606,265971.3005,35234.0913,,488371.069,26479.9865
2016-07-22 00:00:00 UTC,27841.92311,24944.17793,5652.554354,116579.8934,4776.253234,325429.7888,27374.8706,,597368.339,35291.00537
2016-07-23 00:00:00 UTC,10004.54717,21455.71287,1475.691367,82702.8213,2419.202895,285431.7987,18075.1395,,488696.768,31331.84203
2016-07-24 00:00:00 UTC,14018.78565,22361.16636,1660.288132,79804.43,3151.418115,298891.1098,18590.7584,,465903.962,30166.78184
2016-07-25 00:00:00 UTC,14838.3411,17182.42711,2758.699662,83868.1892,3538.433224,248436.444,19668.4562,,422931.231,29988.73984
2016-07-26 00:00:00 UTC,20359.80927,15848.49749,4190.559519,148527.4462,5512.158592,299061.9799,19369.7751,,348468.095,35923.59143
2016-07-27 00:00:00 UTC,13286.8644,12663.03012,3149.77103,86671.6253,3891.186654,294947.9835,19914.1743,,415530.938,38024.25812
2016-07-28 00:00:00 UTC,8880.202421,17023.5839,2118.276172,61428.5937,4299.204492,270027.7951,18975.5855,,345574.873,23936.12996
2016-07-29 00:00:00 UTC,9227.871506,12996.81977,1540.307253,68191.4269,4327.91429,204078.7339,16716.86624,,316178.109,25107.37033
2016-07-30 00:00:00 UTC,8090.960485,13154.56225,877.2272519,44868.9157,1817.029653,156471.9259,14986.30894,,263881.296,16683.0448
2016-07-31 00:00:00 UTC,33255.80468,24665.50787,5495.610453,163996.9178,5189.204965,439158.0014,17476.7752,,596268.669,37030.04638
2016-08-01 00:00:00 UTC,31426.51603,23329.30404,6303.382127,191957.0991,7325.469324,467340.8739,21683.79582,,821944.453,42930.67668
2016-08-02 00:00:00 UTC,33013.96234,32865.63471,23792.75506,205001.7094,22185.81347,977611.9714,27865.33309,,1511646.488,99895.47081
2016-08-03 00:00:00 UTC,,24662.75538,16577.76002,241442.1214,12699.37288,1124446.131,33902.55257,,1392456.785,84887.39206
2016-08-04 00:00:00 UTC,,16796.2208,9245.096028,184749.5847,6212.334201,740357.7136,25101.6179,,1432765.338,49302.77595
2016-08-05 00:00:00 UTC,,7868.037976,5229.84641,87562.1294,3194.090141,305340.4867,21296.75572,,745770.751,35007.98738
2016-08-06 00:00:00 UTC,,13986.66624,6370.20255,94465.793,4455.878043,330342.1283,20781.60804,,710794.35,42936.18867
2016-08-07 00:00:00 UTC,,13969.27307,3063.749447,131471.5394,10677.72685,489646.6196,19826.03004,,922873.791,32770.94106
2016-08-08 00:00:00 UTC,,15422.91193,3642.638681,86534.2303,7873.358908,326461.1952,20649.51273,,655795.782,28950.90439
2016-08-09 00:00:00 UTC,,14089.31117,3647.355744,99738.6632,6559.76276,352162.1892,20164.8115,,717809.722,32717.05086
2016-08-10 00:00:00 UTC,21352.11112,10509.82304,5615.036114,96216.6337,11311.33603,356254.3969,23886.16658,,674206.88,39836.16401
2016-08-11 00:00:00 UTC,15295.56243,10837.14337,2915.979441,80125.4025,6450.229028,305193.7465,20481.92351,,551761.448,33221.7983
2016-08-12 00:00:00 UTC,6287.9876,15708.46309,2373.752513,97046.1446,4819.376233,308687.4575,20931.64993,,643610.227,28924.63412
2016-08-13 00:00:00 UTC,6420.322837,15787.37885,1114.694978,69865.9312,4660.9233,225218.4,19761.03956,,525490.269,18933.13564
2016-08-14 00:00:00 UTC,7530.309042,21335.89125,5160.559316,106904.8554,6910.267146,343279.5825,22835.0703,,763912.462,28889.4319
2016-08-15 00:00:00 UTC,7650.169517,18722.85848,5045.130108,69919.8925,7371.520143,312683.9936,24411.40434,,670733.108,30246.69558
2016-08-16 00:00:00 UTC,6221.584671,18164.73414,5268.314701,71591.3426,10071.91355,280154.4021,34003.91008,,667791.185,34285.22988
2016-08-17 00:00:00 UTC,5033.031213,12783.01408,4507.54729,60020.9421,8145.835143,221913.7056,35984.55859,,520540.436,34990.10318
2016-08-18 00:00:00 UTC,6000.622989,12919.90633,4241.463149,59524.8424,6781.097001,195620.3647,31095.90235,,442264.334,41760.8032
2016-08-19 00:00:00 UTC,2942.517267,6088.133919,4951.503549,49159.168,5594.863724,178660.9266,28124.5819,,406942.63,30531.95322
2016-08-20 00:00:00 UTC,3326.814862,7047.796379,2670.762749,60866.6762,5973.284061,199865.1465,23982.98146,,427649.555,30262.38271
2016-08-21 00:00:00 UTC,2425.607211,7945.122092,1230.316105,38821.1426,3490.758099,187051.6211,20231.72074,,393550.105,30333.90225
2016-08-22 00:00:00 UTC,4623.227078,10871.21678,5425.865155,47601.028,9283.116921,190536.0467,19318.93519,,351405.156,31528.31713
2016-08-23 00:00:00 UTC,4803.806735,11988.32021,4564.400694,76011.6456,8538.003263,267007.7836,18436.80474,,562272.394,32237.93351
2016-08-24 00:00:00 UTC,5052.56706,11667.39316,3366.413198,64116.4049,6611.41557,138247.567,17706.45297,,374995.207,28220.27552
2016-08-25 00:00:00 UTC,3571.552716,16259.94881,4567.913705,72767.4903,8153.448602,169367.6357,15481.18172,,394714.196,30000.52793
2016-08-26 00:00:00 UTC,1769.100702,11553.52994,3661.774924,61999.2963,7139.081143,126803.3286,14487.45138,,338990.982,25155.29467
2016-08-27 00:00:00 UTC,2258.285485,15537.38496,2835.589902,74807.5823,5027.106785,173036.6284,10915.71249,,435187.43,20847.53833
2016-08-28 00:00:00 UTC,1518.129512,16044.6887,1148.710591,61585.9812,3631.085356,135162.9249,10084.8097,,337483.377,18056.26192
2016-08-29 00:00:00 UTC,2800.790538,14960.55321,2763.395497,81973.9049,7401.637025,145158.6976,11297.19972,,369886.86,27144.92307
2016-08-30 00:00:00 UTC,3195.799814,15873.89006,4751.194678,70436.2138,7970.759405,165811.096,12674.50919,,413119.225,28083.42356
2016-08-31 00:00:00 UTC,3511.253862,10880.71907,4273.263455,60839.4121,5940.017701,138757.3668,15900.48933,,345350.497,30481.31617
2016-09-01 00:00:00 UTC,3616.494531,12145.57408,3092.944862,66063.7311,6921.645022,144964.0786,15222.84017,,339437.758,31442.10909
2016-09-02 00:00:00 UTC,5670.916866,13217.91824,3323.003903,63498.5953,6526.648346,136455.4314,19770.49321,,353378.048,28031.60429
2016-09-03 00:00:00 UTC,8205.252574,17403.28806,5021.077034,163290.3471,6812.15112,195718.2106,19845.78571,,485841.458,63197.91527
2016-09-04 00:00:00 UTC,5061.103884,17917.12205,4106.655609,128667.1836,6360.969026,354559.7157,20480.98628,,741504.912,35382.8827
2016-09-05 00:00:00 UTC,5077.207911,17193.32756,4200.57533,133974.7776,6373.501921,224821.1729,26018.94666,,543540.875,36189.63832
2016-09-06 00:00:00 UTC,3089.900301,16123.64455,4433.59361,146339.7617,5161.45201,195156.1857,23811.10161,,489615.687,26762.96319
2016-09-07 00:00:00 UTC,5526.088154,16336.09495,4813.557873,225010.8197,2251.833483,196706.2105,23462.63273,,274685.917,26270.19119
2016-09-08 00:00:00 UTC,8271.439938,19608.02239,4777.954513,204988.2732,6671.276324,1099676.651,25533.37694,,1006012.893,33251.28039
2016-09-09 00:00:00 UTC,4272.066724,16260.74768,3545.120917,168006.0467,4610.158037,423356.2582,26333.6061,,627102.326,24656.20777
2016-09-10 00:00:00 UTC,4044.144258,22835.58063,1648.261242,196538.2503,3341.38492,255724.3569,24883.49557,,424876.703,19827.22996
2016-09-11 00:00:00 UTC,9640.781543,24520.75785,5714.259902,500509.5478,5662.674622,657079.9019,26298.56618,,712579.353,21609.70055
2016-09-12 00:00:00 UTC,4972.782787,16536.41157,3844.658607,339546.1974,4747.756624,491992.1838,26433.94917,,579197.288,34362.07598
2016-09-13 00:00:00 UTC,7273.90803,19196.83955,3812.314615,273348.1895,4098.493122,352064.1599,24811.28111,,442786.388,49179.28916
2016-09-14 00:00:00 UTC,5932.201443,13668.1512,3113.075341,292090.3658,4351.206462,273009.5453,25380.83486,,390641.869,20974.13804
2016-09-15 00:00:00 UTC,4374.861248,14626.25151,3394.436815,245612.9933,4233.042647,257483.9706,24001.91124,,350893.614,19958.78194
2016-09-16 00:00:00 UTC,3703.332128,6356.049465,2808.500749,253062.9312,3233.728933,249137.7776,23764.00465,,350123.73,21478.03732
2016-09-17 00:00:00 UTC,3566.49932,4871.625431,1232.118685,199062.4915,2867.857418,259374.2916,22551.65856,,386787.919,13419.10671
2016-09-18 00:00:00 UTC,2932.957932,15169.78317,1480.314237,289111.4419,2968.355375,882888.8312,23169.56767,,744593.107,12815.72566
2016-09-19 00:00:00 UTC,2956.9664,15073.61062,2660.81367,242545.6432,4367.27099,845297.2584,25337.63365,,910392.406,20434.72127
2016-09-20 00:00:00 UTC,3414.859851,12699.58123,3044.757345,235557.4316,3748.925622,609151.7212,22637.20665,,717706.822,22294.78201
2016-09-21 00:00:00 UTC,7658.451694,22749.84287,4153.790147,327619.0688,6224.793706,1049885.473,31902.90726,,1104288.612,29726.35848
2016-09-22 00:00:00 UTC,2333.425311,19237.29552,2743.707021,223311.4254,5126.243727,632974.5988,30803.72808,,739312.939,24385.82773
2016-09-23 00:00:00 UTC,1957.411008,21032.26806,4253.480394,256624.4897,4126.870854,1017437.186,29074.06701,,1079446.572,23361.8456
2016-09-24 00:00:00 UTC,943.403307,19041.1393,1283.565477,163003.2876,2951.091792,744412.9049,28721.48682,,881483.024,12679.29631
2016-09-25 00:00:00 UTC,1385.718045,22577.1308,1221.358988,182473.1267,2907.335497,793735.0006,28951.73688,,810147.019,11261.8162
2016-09-26 00:00:00 UTC,3113.730873,25344.0464,4514.323512,318951.2284,3940.981036,1324439.495,26312.69768,,1328641.271,23677.11804
2016-09-27 00:00:00 UTC,3196.800567,28258.48391,3584.462893,254329.4247,4526.306574,978058.9432,31531.94638,,1006480.41,23884.93667
2016-09-28 00:00:00 UTC,2052.84259,19876.84495,2518.926337,226545.359,3507.147738,627710.8366,20907.25813,,744910.933,21545.89576
2016-09-29 00:00:00 UTC,3144.330702,21899.60039,3010.189074,206938.0231,5177.848039,897401.7989,25482.60825,,986916.063,22936.51457
2016-09-30 00:00:00 UTC,2363.9077,19685.68028,3089.645653,265209.4338,4879.863564,831552.3617,31126.85959,,893951.502,23474.48344
2016-10-01 00:00:00 UTC,1900.060052,17348.96689,1680.820903,198814.5098,3548.417838,1066497.463,31092.95132,,1175850.276,16425.52812
2016-10-02 00:00:00 UTC,4967.641681,14293.07618,1766.265762,135291.4548,2778.392734,657841.5295,29652.9717,,780917.59,11508.27747
2016-10-03 00:00:00 UTC,3284.722178,16098.72323,2535.852545,147734.1693,3945.339039,471118.5276,30183.55365,,573485.511,20647.86126
2016-10-04 00:00:00 UTC,4006.496963,17503.75038,3448.663384,170411.3141,3763.3456,487412.0287,30359.92385,,601356.825,23078.88516
2016-10-05 00:00:00 UTC,3411.107041,22545.44358,2817.713658,180137.9685,3309.232553,591882.4542,29267.48522,,673941.027,22375.52551
2016-10-06 00:00:00 UTC,3075.057597,29972.53804,2473.68239,173289.8647,4146.55995,403695.1008,26706.40566,,533423.548,22359.29738
2016-10-07 00:00:00 UTC,4853.354653,21476.8109,4534.051257,242926.5133,3635.663465,684336.1576,29794.36988,,770106.818,25855.39556
2016-10-08 00:00:00 UTC,3113.236697,18147.84168,1101.234705,209959.9081,2123.772742,467922.8278,28715.94523,,513827.924,12678.8677
2016-10-09 00:00:00 UTC,2735.938973,18399.20145,1238.182618,203596.8698,2395.110029,559340.0953,26772.87034,,624040.629,11318.76337
2016-10-10 00:00:00 UTC,3178.066558,25982.87833,2687.597226,325175.6427,5160.83432,865567.1821,29812.12472,,911937.324,21292.84371
2016-10-11 00:00:00 UTC,12434.74757,31506.20381,8859.919751,672661.8316,8136.786728,2002972.365,36734.33716,,1816864.605,35075.56788
2016-10-12 00:00:00 UTC,3854.247786,20384.40277,3061.376902,767273.8561,4614.708248,1311492.718,34314.51303,,1462169.641,26241.97867
2016-10-13 00:00:00 UTC,5009.933792,28027.73687,2870.251493,612333.4879,3498.571535,1222480.773,34273.33746,,1343481.377,25220.44004
2016-10-14 00:00:00 UTC,6637.090713,27011.13709,3746.078962,721675.3243,3444.78642,876377.8192,33459.36759,,936364.126,24036.93213
2016-10-15 00:00:00 UTC,2402.262426,30834.44255,1680.002908,622116.8089,2530.957989,855783.5763,32686.06705,,1004864.639,10466.64042
2016-10-16 00:00:00 UTC,2389.290656,27311.88686,1479.158858,606914.2081,2746.068337,658262.8413,31305.85216,,863961.213,10979.00042
2016-10-17 00:00:00 UTC,5018.031772,26422.87062,4328.906732,532594.4141,4138.260461,574639.8145,32963.35381,,684101.245,23432.83143
2016-10-18 00:00:00 UTC,6087.911737,22015.03229,3287.6103,643997.2959,3581.515728,1200939.203,31998.04466,,1264318.88,24449.02073
2016-10-19 00:00:00 UTC,8991.461845,17522.8597,4830.056951,766664.5753,4328.398336,1030538.164,33063.37025,,1045804.563,28016.26774
2016-10-20 00:00:00 UTC,3336.853393,17791.40161,2509.274276,618499.7678,3603.316772,988640.8246,29941.70067,,1175371.137,22863.61822
2016-10-21 00:00:00 UTC,7218.712387,9940.260148,3413.305892,433672.7231,4206.092039,731416.4293,29760.53692,,803211.455,23025.24512
2016-10-22 00:00:00 UTC,10094.58498,17044.6925,5121.20689,1184801.792,5400.155269,2043141.438,31893.01265,,1916136.198,26520.31409
2016-10-23 00:00:00 UTC,5729.983524,24651.63283,2735.424235,1114188.725,2922.833375,2078034.65,35137.73478,,2201046.154,12623.80032
2016-10-24 00:00:00 UTC,5695.450238,22671.93621,5080.25047,993551.2592,4356.940424,1805453.848,35178.85918,,1942142.646,25652.99859
2016-10-25 00:00:00 UTC,5525.770698,73825.63846,6792.058156,1279940.797,6075.061502,1466309.49,36631.03431,,1501456.834,31530.37263
2016-10-26 00:00:00 UTC,11694.72076,24771.6973,7209.101644,1570826.608,5652.874934,2571339.198,41489.231,,2452934.049,34891.14122
2016-10-27 00:00:00 UTC,12929.47409,31156.1901,5218.141753,1888541.815,5693.799758,2444577.614,30640.9692,,2440316.308,31275.50189
2016-10-28 00:00:00 UTC,10104.62726,20291.41953,4048.138398,2510106.033,4284.170815,2090899.663,38025.06862,,2160378.308,26320.03665
2016-10-29 00:00:00 UTC,15281.35978,43486.5892,4771.879929,3324561.379,6312.893445,3108548.683,40700.65852,,2871021.403,29463.96171
2016-10-30 00:00:00 UTC,12196.45481,39093.94064,4043.597678,2629577.409,4652.933266,2710871.503,37789.37908,,2654355.587,20189.02528
2016-10-31 00:00:00 UTC,8567.859717,41403.26501,5015.197009,3536032.774,5209.666988,2940086.928,39644.33392,,2974904.401,30202.34923
2016-11-01 00:00:00 UTC,22309.54256,46265.51172,6964.625441,3201219.288,9415.646149,2026771.281,26346.68375,,2259248.446,36965.02839
2016-11-02 00:00:00 UTC,9392.429127,34501.96256,5000.531885,847514.7864,5260.158324,2735393.075,40998.36461,,2733280.817,29205.89773
2016-11-03 00:00:00 UTC,28203.16503,36975.15225,13384.53145,4937224.143,10211.71288,4051370.883,40927.00329,,4639762.619,56571.61571
2016-11-04 00:00:00 UTC,14558.28566,26123.63085,6158.871018,4209795.221,5009.875279,1547280.625,45129.59425,,2007528.832,32097.46438
2016-11-05 00:00:00 UTC,6022.259966,14605.29372,2073.064195,1131627.049,3027.759017,662308.8346,38201.04471,,1093739.327,15174.41325
2016-11-06 00:00:00 UTC,7163.328969,20658.92679,2728.012733,1099039.979,3058.893198,1243689.3,30532.68861,,1207188.357,16597.0745
2016-11-07 00:00:00 UTC,3788.612455,29087.25777,3504.860865,1528366.963,3727.247844,1379858.406,38758.88487,,1431730.259,23964.94513
2016-11-08 00:00:00 UTC,9870.580002,28539.6208,6932.042047,1698121.391,4753.869801,1206542.326,39481.18389,,1207129.754,26045.96383
2016-11-09 00:00:00 UTC,15100.09957,35794.11806,11375.7086,2071923.468,6412.890774,1812737.662,42722.56101,,1697698.918,46755.24067
2016-11-10 00:00:00 UTC,4457.544065,28164.83202,5485.628419,1664872.03,3306.484644,1195329.2,38428.75076,,1522609.873,29101.5681
2016-11-11 00:00:00 UTC,4914.198729,23411.13969,4374.980243,1231358.874,3263.616885,2056313.433,35401.9607,,2129521.476,21641.1792
2016-11-12 00:00:00 UTC,5914.206992,22778.01488,3340.842328,3278349.876,2836.715629,2461330.64,33515.09922,,2634304.582,15909.24974
2016-11-13 00:00:00 UTC,8691.960064,31415.26441,6825.207415,1922047.381,3287.074181,1560103.603,34699.31514,,1514817.227,20075.04485
2016-11-14 00:00:00 UTC,6011.546517,22806.08949,8473.478616,2282867.223,4428.579699,1724497.957,35647.83434,,3636583.621,24702.43602
2016-11-15 00:00:00 UTC,7936.330432,23153.17537,6792.162296,2642663.42,4579.587111,3950186.087,39057.0904,,3875586.917,29741.07681
2016-11-16 00:00:00 UTC,17948.50671,23087.18358,12748.91628,4167034.256,7746.70439,4356938.448,41552.41891,,3966170.625,50190.0424
2016-11-17 00:00:00 UTC,14889.30875,25612.42603,7034.143387,2406469.129,6389.031113,2112101.948,44739.47959,,2239091.396,42595.03102
2016-11-18 00:00:00 UTC,6962.710857,18493.5018,4937.288682,1743189.045,4449.222062,1616041.046,42556.19102,,1766956.937,35371.29666
2016-11-19 00:00:00 UTC,6044.662876,20552.57979,2156.674878,1236068.752,3230.487738,1342709.366,39129.35564,,1465730.875,22158.1997
2016-11-20 00:00:00 UTC,13912.62381,41226.31812,6077.360429,2262085.725,5101.983847,2174915.582,36705.3039,,1878729.473,27896.53413
2016-11-21 00:00:00 UTC,7200.785115,29348.4258,4728.94257,1410128.982,3673.978222,1305838.598,39982.79605,,1456287.46,28230.95709
2016-11-22 00:00:00 UTC,9485.31654,29509.93886,5777.155803,1358315.478,3967.737485,1375732.333,39776.32073,,1528982.612,35140.44558
2016-11-23 00:00:00 UTC,5581.257493,39371.50494,5071.107093,1794106.74,4735.229641,1626643.353,41890.09779,,1704499.873,30096.53225
2016-11-24 00:00:00 UTC,6069.217533,29139.1822,4784.443122,1939400.939,4423.966758,1526953.621,46345.00976,,1719472.176,25105.84951
2016-11-25 00:00:00 UTC,4062.259137,12065.56862,3998.473076,1013637.758,3526.771546,952094.3669,34518.66612,,1075922.9,24852.45714
2016-11-26 00:00:00 UTC,4490.186856,16530.6441,2682.606054,707450.6444,2924.681132,964378.0431,29221.39197,,1057653.414,19045.76311
2016-11-27 00:00:00 UTC,3495.317801,7720.673054,3623.507091,1251436.074,3062.445439,893474.1992,26918.88659,,1008729.228,17424.63358
2016-11-28 00:00:00 UTC,4139.058986,13680.5821,5250.400169,1025505.903,4285.633716,774015.5567,28451.13408,,899048.311,27747.80137
2016-11-29 00:00:00 UTC,5649.696318,19505.23234,5955.207649,471361.5623,3782.361798,394987.0142,30250.82485,,742547.286,27306.47759
2016-11-30 00:00:00 UTC,5529.651952,10643.73666,6752.867308,1350878.075,4960.581289,3563003.62,30988.12841,,3570788.309,30035.44325
2016-12-01 00:00:00 UTC,13400.31286,24748.44818,6506.898475,1944718.927,4234.326557,1344210.075,33367.61426,,3626456.154,30790.06274
2016-12-02 00:00:00 UTC,13415.18994,21124.77131,8943.04625,2060868.486,5059.554691,599932.6287,35922.37702,,2172356.188,38891.03953
2016-12-03 00:00:00 UTC,5730.443186,23486.5906,3006.883683,1200129.411,3422.941817,523768.0298,30826.88071,,1048494.67,20722.5622
2016-12-04 00:00:00 UTC,4202.675895,37667.06657,3723.078542,1525011.226,2917.919151,1646379.502,26924.85246,,1635944.19,18531.38022
2016-12-05 00:00:00 UTC,10067.8722,17358.85905,6432.627661,1401810.931,5998.322328,1479929.324,34830.35583,,1494151.609,35334.4965
2016-12-06 00:00:00 UTC,5279.31102,35012.26495,7363.401417,1482258.071,3667.726693,1229874.829,35040.86784,,1347153.77,31531.11091
2016-12-07 00:00:00 UTC,10694.95442,40836.52907,5131.881086,1039189.82,3948.881618,851698.6219,32157.0018,,969990.499,30117.79794
2016-12-08 00:00:00 UTC,4751.019449,36693.60959,5348.145395,1090510.777,3867.04524,879007.2289,31321.77981,,980528.57,30802.31343
2016-12-09 00:00:00 UTC,3651.765071,37809.64317,3267.327882,1529391.109,3215.295371,2481770.671,29794.4233,,2470352.696,27349.2158
2016-12-10 00:00:00 UTC,3364.776,29169.73417,2479.459177,3935776.503,2700.672025,3016356.059,28449.11905,,2933149.649,19474.92176
2016-12-11 00:00:00 UTC,4144.94343,22751.12065,1672.147394,2978515.063,2515.364629,2712330.381,23613.48382,,2516775.216,18506.1857
2016-12-12 00:00:00 UTC,6758.339762,20033.8557,3159.256441,3330911.107,4023.883196,2530024.081,28247.90702,,3081293.617,30492.27297
2016-12-13 00:00:00 UTC,5581.844003,28097.38382,5518.655145,1057614.797,3880.515329,910846.5018,30589.57042,,1060921.118,32021.0008
2016-12-14 00:00:00 UTC,3680.695691,24986.853,2963.185068,862336.9939,3032.724322,818739.6845,29226.6594,,901440.073,28563.74899
