,Time,exchange,vol_total,vol_cny,vol_usd,vol_eur,vol_inr,vol_jpy,vol_krw,vol_sgd
11115,2010-08-08,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38239,2010-08-08,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35447,2010-08-08,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16661,2010-08-08,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8342,2010-08-08,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2010-08-08,mtgox,2201.0,0.0,2201.0,0.0,0.0,0.0,0.0,0.0
32671,2010-08-09,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13889,2010-08-09,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8343,2010-08-09,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2010-08-09,mtgox,13631.09,0.0,13631.09,0.0,0.0,0.0,0.0,0.0
5570,2010-08-09,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19435,2010-08-09,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38240,2010-08-09,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22208,2010-08-09,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11116,2010-08-09,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24981,2010-08-09,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16662,2010-08-09,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35448,2010-08-09,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2797,2010-08-09,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2798,2010-08-10,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32672,2010-08-10,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11117,2010-08-10,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2010-08-10,mtgox,1310.39,0.0,1310.39,0.0,0.0,0.0,0.0,0.0
5571,2010-08-10,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13890,2010-08-10,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19436,2010-08-10,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38241,2010-08-10,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24982,2010-08-10,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16663,2010-08-10,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35449,2010-08-10,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8344,2010-08-10,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22209,2010-08-10,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38242,2010-08-11,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19437,2010-08-11,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2799,2010-08-11,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11118,2010-08-11,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5572,2010-08-11,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32673,2010-08-11,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35450,2010-08-11,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2010-08-11,mtgox,14061.18,0.0,14061.18,0.0,0.0,0.0,0.0,0.0
8345,2010-08-11,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22210,2010-08-11,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16664,2010-08-11,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24983,2010-08-11,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13891,2010-08-11,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2010-08-12,mtgox,2062.31,0.0,2062.31,0.0,0.0,0.0,0.0,0.0
11119,2010-08-12,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32674,2010-08-12,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8346,2010-08-12,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16665,2010-08-12,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35451,2010-08-12,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13892,2010-08-12,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19438,2010-08-12,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5573,2010-08-12,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24984,2010-08-12,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38243,2010-08-12,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,2010-08-12,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22211,2010-08-12,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11120,2010-08-13,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2801,2010-08-13,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32675,2010-08-13,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8347,2010-08-13,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16666,2010-08-13,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5574,2010-08-13,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35452,2010-08-13,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2010-08-13,mtgox,3591.77,0.0,3591.77,0.0,0.0,0.0,0.0,0.0
22212,2010-08-13,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13893,2010-08-13,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24985,2010-08-13,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38244,2010-08-13,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19439,2010-08-13,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5575,2010-08-14,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24986,2010-08-14,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32676,2010-08-14,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2802,2010-08-14,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19440,2010-08-14,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348,2010-08-14,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22213,2010-08-14,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13894,2010-08-14,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11121,2010-08-14,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2010-08-14,mtgox,4404.2,0.0,4404.2,0.0,0.0,0.0,0.0,0.0
38245,2010-08-14,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35453,2010-08-14,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16667,2010-08-14,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16668,2010-08-15,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22214,2010-08-15,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2010-08-15,mtgox,4462.866,0.0,4462.866,0.0,0.0,0.0,0.0,0.0
35454,2010-08-15,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32677,2010-08-15,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19441,2010-08-15,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24987,2010-08-15,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5576,2010-08-15,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,2010-08-15,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8349,2010-08-15,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11122,2010-08-15,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38246,2010-08-15,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13895,2010-08-15,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2010-08-16,mtgox,10731.468,0.0,10731.468,0.0,0.0,0.0,0.0,0.0
5577,2010-08-16,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8350,2010-08-16,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32678,2010-08-16,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2804,2010-08-16,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16669,2010-08-16,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38247,2010-08-16,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35455,2010-08-16,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13896,2010-08-16,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19442,2010-08-16,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22215,2010-08-16,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11123,2010-08-16,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24988,2010-08-16,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32679,2010-08-17,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5578,2010-08-17,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13897,2010-08-17,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38248,2010-08-17,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2010-08-17,mtgox,13185.74,0.0,13185.74,0.0,0.0,0.0,0.0,0.0
11124,2010-08-17,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22216,2010-08-17,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8351,2010-08-17,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16670,2010-08-17,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,2010-08-17,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19443,2010-08-17,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24989,2010-08-17,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35456,2010-08-17,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11125,2010-08-18,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13898,2010-08-18,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22217,2010-08-18,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24990,2010-08-18,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16671,2010-08-18,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35457,2010-08-18,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38249,2010-08-18,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8352,2010-08-18,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19444,2010-08-18,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,2010-08-18,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32680,2010-08-18,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2010-08-18,mtgox,2953.975,0.0,2953.975,0.0,0.0,0.0,0.0,0.0
5579,2010-08-18,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2010-08-19,mtgox,741.115,0.0,741.115,0.0,0.0,0.0,0.0,0.0
13899,2010-08-19,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16672,2010-08-19,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8353,2010-08-19,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22218,2010-08-19,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24991,2010-08-19,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38250,2010-08-19,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,2010-08-19,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19445,2010-08-19,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32681,2010-08-19,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,2010-08-19,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11126,2010-08-19,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35458,2010-08-19,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35459,2010-08-20,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22219,2010-08-20,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2010-08-20,mtgox,4199.747,0.0,4199.747,0.0,0.0,0.0,0.0,0.0
38251,2010-08-20,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16673,2010-08-20,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,2010-08-20,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11127,2010-08-20,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,2010-08-20,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13900,2010-08-20,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32682,2010-08-20,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8354,2010-08-20,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24992,2010-08-20,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19446,2010-08-20,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5582,2010-08-21,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19447,2010-08-21,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16674,2010-08-21,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8355,2010-08-21,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38252,2010-08-21,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11128,2010-08-21,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13901,2010-08-21,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,2010-08-21,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35460,2010-08-21,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2010-08-21,mtgox,10443.86,0.0,10443.86,0.0,0.0,0.0,0.0,0.0
22220,2010-08-21,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24993,2010-08-21,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32683,2010-08-21,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13902,2010-08-22,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11129,2010-08-22,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2010-08-22,mtgox,18648.971999999998,0.0,18648.971999999998,0.0,0.0,0.0,0.0,0.0
32684,2010-08-22,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35461,2010-08-22,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8356,2010-08-22,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16675,2010-08-22,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22221,2010-08-22,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19448,2010-08-22,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583,2010-08-22,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,2010-08-22,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38253,2010-08-22,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24994,2010-08-22,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35462,2010-08-23,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22222,2010-08-23,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24995,2010-08-23,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8357,2010-08-23,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38254,2010-08-23,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2010-08-23,mtgox,4297.49,0.0,4297.49,0.0,0.0,0.0,0.0,0.0
2811,2010-08-23,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11130,2010-08-23,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,2010-08-23,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19449,2010-08-23,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16676,2010-08-23,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32685,2010-08-23,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13903,2010-08-23,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24996,2010-08-24,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35463,2010-08-24,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38255,2010-08-24,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22223,2010-08-24,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19450,2010-08-24,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11131,2010-08-24,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2010-08-24,mtgox,6711.757,0.0,6711.757,0.0,0.0,0.0,0.0,0.0
32686,2010-08-24,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,2010-08-24,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16677,2010-08-24,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5585,2010-08-24,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13904,2010-08-24,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8358,2010-08-24,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8359,2010-08-25,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19451,2010-08-25,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11132,2010-08-25,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38256,2010-08-25,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22224,2010-08-25,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2010-08-25,mtgox,4228.88,0.0,4228.88,0.0,0.0,0.0,0.0,0.0
16678,2010-08-25,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24997,2010-08-25,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13905,2010-08-25,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32687,2010-08-25,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2813,2010-08-25,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35464,2010-08-25,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5586,2010-08-25,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360,2010-08-26,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35465,2010-08-26,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19452,2010-08-26,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11133,2010-08-26,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13906,2010-08-26,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2010-08-26,mtgox,3870.01,0.0,3870.01,0.0,0.0,0.0,0.0,0.0
2814,2010-08-26,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38257,2010-08-26,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22225,2010-08-26,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5587,2010-08-26,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24998,2010-08-26,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32688,2010-08-26,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16679,2010-08-26,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11134,2010-08-27,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22226,2010-08-27,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13907,2010-08-27,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8361,2010-08-27,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35466,2010-08-27,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24999,2010-08-27,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19453,2010-08-27,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2010-08-27,mtgox,9009.973,0.0,9009.973,0.0,0.0,0.0,0.0,0.0
16680,2010-08-27,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38258,2010-08-27,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5588,2010-08-27,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32689,2010-08-27,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2815,2010-08-27,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19454,2010-08-28,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16681,2010-08-28,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38259,2010-08-28,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5589,2010-08-28,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22227,2010-08-28,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35467,2010-08-28,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32690,2010-08-28,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816,2010-08-28,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25000,2010-08-28,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2010-08-28,mtgox,6174.005,0.0,6174.005,0.0,0.0,0.0,0.0,0.0
8362,2010-08-28,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13908,2010-08-28,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11135,2010-08-28,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25001,2010-08-29,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5590,2010-08-29,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38260,2010-08-29,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16682,2010-08-29,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2010-08-29,mtgox,3173.402,0.0,3173.402,0.0,0.0,0.0,0.0,0.0
19455,2010-08-29,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13909,2010-08-29,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11136,2010-08-29,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22228,2010-08-29,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35468,2010-08-29,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,2010-08-29,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32691,2010-08-29,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2817,2010-08-29,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32692,2010-08-30,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364,2010-08-30,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35469,2010-08-30,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25002,2010-08-30,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16683,2010-08-30,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19456,2010-08-30,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38261,2010-08-30,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2010-08-30,mtgox,34193.138,0.0,34193.138,0.0,0.0,0.0,0.0,0.0
5591,2010-08-30,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22229,2010-08-30,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2818,2010-08-30,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11137,2010-08-30,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13910,2010-08-30,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16684,2010-08-31,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25003,2010-08-31,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38262,2010-08-31,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11138,2010-08-31,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19457,2010-08-31,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
