,Time,mining level,exchange,price_usd
24435,2017-01-29,392963262344.37,itbit,919.2432759478501
24436,2017-01-29,392963262344.37,bitfinex,918.2882337720861
24437,2017-01-29,392963262344.37,cex.io,928.604080831803
24438,2017-01-29,392963262344.37,exmo,911.8903224594541
24439,2017-01-29,392963262344.37,coinbase,922.685189831033
24440,2017-01-29,392963262344.37,gemini,920.948141983497
24441,2017-01-29,392963262344.37,hitbtc,914.6175
24442,2017-01-29,392963262344.37,kraken,919.408462460446
24443,2017-01-29,392963262344.37,others,923.126342607094
24445,2017-01-30,392963262344.37,itbit,918.594401130504
24446,2017-01-30,392963262344.37,bitfinex,916.7567500860921
24447,2017-01-30,392963262344.37,cex.io,928.4325378192191
24448,2017-01-30,392963262344.37,exmo,914.9890596487629
24449,2017-01-30,392963262344.37,coinbase,920.400295150195
24450,2017-01-30,392963262344.37,gemini,919.6345583396691
24451,2017-01-30,392963262344.37,hitbtc,917.421944444444
24452,2017-01-30,392963262344.37,kraken,920.265393954102
24453,2017-01-30,392963262344.37,others,914.4576651760667
24455,2017-01-31,392963262344.37,itbit,942.985799810701
24456,2017-01-31,392963262344.37,bitfinex,940.580027076835
24457,2017-01-31,392963262344.37,cex.io,947.006430806507
24458,2017-01-31,392963262344.37,exmo,938.3397108785831
24459,2017-01-31,392963262344.37,coinbase,944.052401528923
24460,2017-01-31,392963262344.37,gemini,943.290368161381
24461,2017-01-31,392963262344.37,hitbtc,942.3153214285719
24462,2017-01-31,392963262344.37,kraken,944.326456032656
24463,2017-01-31,392963262344.37,others,936.0786748303908
24465,2017-02-01,392963262344.37,itbit,974.083528083338
24466,2017-02-01,392963262344.37,bitfinex,969.7851280635871
24467,2017-02-01,392963262344.37,cex.io,977.338591078384
24468,2017-02-01,392963262344.37,exmo,964.8948974886121
24469,2017-02-01,392963262344.37,coinbase,975.430713757266
24470,2017-02-01,392963262344.37,gemini,973.023811790175
24471,2017-02-01,392963262344.37,hitbtc,968.631838624339
24472,2017-02-01,392963262344.37,kraken,976.4591593664751
24473,2017-02-01,392963262344.37,others,965.7159709820128
24475,2017-02-02,392963262344.37,itbit,995.762817089629
24476,2017-02-02,392963262344.37,bitfinex,990.458685344932
24477,2017-02-02,392963262344.37,cex.io,997.1096930641811
24478,2017-02-02,392963262344.37,exmo,982.980341159514
24479,2017-02-02,392963262344.37,coinbase,994.641105691126
24480,2017-02-02,392963262344.37,gemini,995.004458059606
24481,2017-02-02,392963262344.37,hitbtc,993.3943131868131
24482,2017-02-02,392963262344.37,kraken,995.2855478914571
24483,2017-02-02,392963262344.37,others,983.364087418088
24485,2017-02-03,392963262344.37,itbit,1014.0322605618302
24486,2017-02-03,392963262344.37,bitfinex,1010.66708202002
24487,2017-02-03,392963262344.37,cex.io,1017.5271204088699
24488,2017-02-03,392963262344.37,exmo,997.8121054739951
24489,2017-02-03,392963262344.37,coinbase,1013.5705070971901
24490,2017-02-03,392963262344.37,gemini,1014.3593538019699
24491,2017-02-03,392963262344.37,hitbtc,1007.72823809524
24492,2017-02-03,392963262344.37,kraken,1013.94654815144
24493,2017-02-03,392963262344.37,others,1016.292161516082
24495,2017-02-04,422170566883.83704,itbit,1018.8252281053999
24496,2017-02-04,422170566883.83704,bitfinex,1017.0871819600301
24497,2017-02-04,422170566883.83704,cex.io,1024.11325638101
24498,2017-02-04,422170566883.83704,exmo,996.5658473658631
24499,2017-02-04,422170566883.83704,coinbase,1019.3054868554599
24500,2017-02-04,422170566883.83704,gemini,1019.39318107385
24501,2017-02-04,422170566883.83704,hitbtc,1020.71502380952
24502,2017-02-04,422170566883.83704,kraken,1019.27333833051
24503,2017-02-04,422170566883.83704,others,1021.6090017105936
24505,2017-02-05,422170566883.83704,itbit,1020.74117795364
24506,2017-02-05,422170566883.83704,bitfinex,1018.58793641593
24507,2017-02-05,422170566883.83704,cex.io,1028.68619323759
24508,2017-02-05,422170566883.83704,exmo,1003.73680415541
24509,2017-02-05,422170566883.83704,coinbase,1022.55601821399
24510,2017-02-05,422170566883.83704,gemini,1019.9007054402699
24511,2017-02-05,422170566883.83704,hitbtc,1015.42075396825
24512,2017-02-05,422170566883.83704,kraken,1022.14905650953
24513,2017-02-05,422170566883.83704,others,1025.2157848253523
24515,2017-02-06,422170566883.83704,itbit,1022.99459957513
24516,2017-02-06,422170566883.83704,bitfinex,1019.0456745431699
24517,2017-02-06,422170566883.83704,cex.io,1028.61356994138
24518,2017-02-06,422170566883.83704,exmo,1003.23086383726
24519,2017-02-06,422170566883.83704,coinbase,1022.1795080817301
24520,2017-02-06,422170566883.83704,gemini,1020.89128874164
24521,2017-02-06,422170566883.83704,hitbtc,1020.2966
24522,2017-02-06,422170566883.83704,kraken,1024.14670830003
24523,2017-02-06,422170566883.83704,others,1026.8782018809816
24525,2017-02-07,422170566883.83704,itbit,1043.35203006568
24526,2017-02-07,422170566883.83704,bitfinex,1041.8406882285801
24527,2017-02-07,422170566883.83704,cex.io,1047.77789087871
24528,2017-02-07,422170566883.83704,exmo,1026.9939704526
24529,2017-02-07,422170566883.83704,coinbase,1043.63292384598
24530,2017-02-07,422170566883.83704,gemini,1043.0032432638
24531,2017-02-07,422170566883.83704,hitbtc,1041.2814166666699
24532,2017-02-07,422170566883.83704,kraken,1043.2110903592402
24533,2017-02-07,422170566883.83704,others,1028.5557458515957
24535,2017-02-08,422170566883.83704,itbit,1055.5126022535699
24536,2017-02-08,422170566883.83704,bitfinex,1051.0449716473
24537,2017-02-08,422170566883.83704,cex.io,1062.4247925111802
24538,2017-02-08,422170566883.83704,exmo,1042.05768681861
24539,2017-02-08,422170566883.83704,coinbase,1053.91310758012
24540,2017-02-08,422170566883.83704,gemini,1053.84241444932
24541,2017-02-08,422170566883.83704,hitbtc,1050.6403948412699
24542,2017-02-08,422170566883.83704,kraken,1054.4640908535
24543,2017-02-08,422170566883.83704,others,1057.6988402849768
24545,2017-02-09,422170566883.83704,itbit,1025.66817407608
24546,2017-02-09,422170566883.83704,bitfinex,1021.38538152696
24547,2017-02-09,422170566883.83704,cex.io,1031.7567616761698
24548,2017-02-09,422170566883.83704,exmo,1017.4895584580901
24549,2017-02-09,422170566883.83704,coinbase,1025.7341665416802
24550,2017-02-09,422170566883.83704,gemini,1024.7066776067802
24551,2017-02-09,422170566883.83704,hitbtc,1004.0605595783801
24552,2017-02-09,422170566883.83704,kraken,1024.55465166373
24553,2017-02-09,422170566883.83704,others,1016.2733597461063
24555,2017-02-10,422170566883.83704,itbit,981.224531724774
24556,2017-02-10,422170566883.83704,bitfinex,974.230386968579
24557,2017-02-10,422170566883.83704,cex.io,987.044193063584
24558,2017-02-10,422170566883.83704,exmo,976.318103479476
24559,2017-02-10,422170566883.83704,coinbase,983.126156126992
24560,2017-02-10,422170566883.83704,gemini,979.795642689131
24561,2017-02-10,422170566883.83704,hitbtc,980.2774710111321
24562,2017-02-10,422170566883.83704,kraken,979.179795862822
24563,2017-02-10,422170566883.83704,others,977.9100940878858
24565,2017-02-11,422170566883.83704,itbit,1008.4775090814301
24566,2017-02-11,422170566883.83704,bitfinex,1000.8992279358802
24567,2017-02-11,422170566883.83704,cex.io,1019.58257869054
24568,2017-02-11,422170566883.83704,exmo,1007.94931693149
24569,2017-02-11,422170566883.83704,coinbase,1013.55333421931
24570,2017-02-11,422170566883.83704,gemini,1010.5270603916802
24571,2017-02-11,422170566883.83704,hitbtc,1004.8719285714301
24572,2017-02-11,422170566883.83704,kraken,1009.4480826475801
24573,2017-02-11,422170566883.83704,others,1000.654674190208
24575,2017-02-12,422170566883.83704,itbit,1004.6780409426
24576,2017-02-12,422170566883.83704,bitfinex,997.951862313065
24577,2017-02-12,422170566883.83704,cex.io,1017.1042658932301
24578,2017-02-12,422170566883.83704,exmo,1003.41746854284
24579,2017-02-12,422170566883.83704,coinbase,1012.34827613877
24580,2017-02-12,422170566883.83704,gemini,1010.0659380795698
24581,2017-02-12,422170566883.83704,hitbtc,1002.7172685185199
24582,2017-02-12,422170566883.83704,kraken,1005.45781958185
24583,2017-02-12,422170566883.83704,others,1002.5851709671476
24585,2017-02-13,422170566883.83704,itbit,999.907995628831
24586,2017-02-13,422170566883.83704,bitfinex,994.8761420132761
24587,2017-02-13,422170566883.83704,cex.io,1014.9852291929
24588,2017-02-13,422170566883.83704,exmo,991.568957216732
24589,2017-02-13,422170566883.83704,coinbase,1004.73696266325
24590,2017-02-13,422170566883.83704,gemini,1002.2177414422699
24591,2017-02-13,422170566883.83704,hitbtc,996.0664761904761
24592,2017-02-13,422170566883.83704,kraken,999.687104584585
24593,2017-02-13,422170566883.83704,others,998.727590571681
24595,2017-02-14,422170566883.83704,itbit,1008.0059875641699
24596,2017-02-14,422170566883.83704,bitfinex,1006.9962903252199
24597,2017-02-14,422170566883.83704,cex.io,1029.11318027171
24598,2017-02-14,422170566883.83704,exmo,998.320785629877
24599,2017-02-14,422170566883.83704,coinbase,1008.19849652711
24600,2017-02-14,422170566883.83704,gemini,1008.2150636116401
24601,2017-02-14,422170566883.83704,hitbtc,1006.2578846153801
24602,2017-02-14,422170566883.83704,kraken,1009.48896246876
24603,2017-02-14,422170566883.83704,others,1008.393504767782
24605,2017-02-15,422170566883.83704,itbit,1010.73323488105
24606,2017-02-15,422170566883.83704,bitfinex,1011.07589196208
24607,2017-02-15,422170566883.83704,cex.io,1032.72906710886
24608,2017-02-15,422170566883.83704,exmo,1000.30652226156
24609,2017-02-15,422170566883.83704,coinbase,1012.28657766114
24610,2017-02-15,422170566883.83704,gemini,1011.3962098867
24611,2017-02-15,422170566883.83704,hitbtc,1006.5140666666699
24612,2017-02-15,422170566883.83704,kraken,1013.4802358762801
24613,2017-02-15,422170566883.83704,others,1007.179999675504
24615,2017-02-16,422170566883.83704,itbit,1026.86115095901
24616,2017-02-16,422170566883.83704,bitfinex,1029.9623532567998
24617,2017-02-16,422170566883.83704,cex.io,1040.79990775598
24618,2017-02-16,422170566883.83704,exmo,1015.40553938391
24619,2017-02-16,422170566883.83704,coinbase,1028.27892411176
24620,2017-02-16,422170566883.83704,gemini,1028.1904253420098
24621,2017-02-16,422170566883.83704,hitbtc,1026.8978472222198
24622,2017-02-16,422170566883.83704,kraken,1030.41617308527
24623,2017-02-16,422170566883.83704,others,1027.788055491274
24625,2017-02-17,422170566883.83704,itbit,1047.15824591436
24626,2017-02-17,422170566883.83704,bitfinex,1049.20342999159
24627,2017-02-17,422170566883.83704,cex.io,1054.03280048045
24628,2017-02-17,422170566883.83704,exmo,1037.6415160292402
24629,2017-02-17,422170566883.83704,coinbase,1049.7889719192801
24630,2017-02-17,422170566883.83704,gemini,1048.6060405879598
24631,2017-02-17,422170566883.83704,hitbtc,1044.7276666666698
24632,2017-02-17,422170566883.83704,kraken,1050.0860825208301
24633,2017-02-17,422170566883.83704,others,1037.4531656188933
24635,2017-02-18,440779902286.589,itbit,1065.44034718889
24636,2017-02-18,440779902286.589,bitfinex,1064.1559527644501
24637,2017-02-18,440779902286.589,cex.io,1066.42348529989
24638,2017-02-18,440779902286.589,exmo,1045.6722446347699
24639,2017-02-18,440779902286.589,coinbase,1066.22896410119
24640,2017-02-18,440779902286.589,gemini,1063.78504963605
24641,2017-02-18,440779902286.589,hitbtc,1057.06555555555
24642,2017-02-18,440779902286.589,kraken,1062.3680283623598
24643,2017-02-18,440779902286.589,others,1053.0071755170968
24645,2017-02-19,440779902286.589,itbit,1056.00172662754
24646,2017-02-19,440779902286.589,bitfinex,1056.92167512319
24647,2017-02-19,440779902286.589,cex.io,1061.89972309975
24648,2017-02-19,440779902286.589,exmo,1037.5241804553698
24649,2017-02-19,440779902286.589,coinbase,1059.2664390801199
24650,2017-02-19,440779902286.589,gemini,1056.82695598288
24651,2017-02-19,440779902286.589,hitbtc,1049.75517857143
24652,2017-02-19,440779902286.589,kraken,1055.87808948507
24653,2017-02-19,440779902286.589,others,1053.5273833606582
24655,2017-02-20,440779902286.589,itbit,1058.22353634054
24656,2017-02-20,440779902286.589,bitfinex,1059.31330763768
24657,2017-02-20,440779902286.589,cex.io,1066.54980110636
24658,2017-02-20,440779902286.589,exmo,1045.74199321134
24659,2017-02-20,440779902286.589,coinbase,1062.78518687577
24660,2017-02-20,440779902286.589,gemini,1059.38519432586
24661,2017-02-20,440779902286.589,hitbtc,1058.9351666666698
24662,2017-02-20,440779902286.589,kraken,1059.3501805316698
24663,2017-02-20,440779902286.589,others,1057.10318563853
24665,2017-02-21,440779902286.589,itbit,1098.61446641231
24666,2017-02-21,440779902286.589,bitfinex,1106.87621706706
24667,2017-02-21,440779902286.589,cex.io,1106.6615693080498
24668,2017-02-21,440779902286.589,exmo,1083.98801900421
24669,2017-02-21,440779902286.589,coinbase,1104.3315826508099
24670,2017-02-21,440779902286.589,gemini,1102.35629946513
24671,2017-02-21,440779902286.589,hitbtc,1101.40712566845
24672,2017-02-21,440779902286.589,kraken,1102.8569974237
24673,2017-02-21,440779902286.589,others,1091.1456338664034
24675,2017-02-22,440779902286.589,itbit,1119.97079201968
24676,2017-02-22,440779902286.589,bitfinex,1122.95153913648
24677,2017-02-22,440779902286.589,cex.io,1129.9742457293
24678,2017-02-22,440779902286.589,exmo,1094.6455869918
24679,2017-02-22,440779902286.589,coinbase,1124.4841544713001
24680,2017-02-22,440779902286.589,gemini,1123.07556851376
24681,2017-02-22,440779902286.589,hitbtc,1122.939875
24682,2017-02-22,440779902286.589,kraken,1121.5940409811
24683,2017-02-22,440779902286.589,others,1118.9644670613084
24685,2017-02-23,440779902286.589,itbit,1145.57054412263
24686,2017-02-23,440779902286.589,bitfinex,1147.38559325574
24687,2017-02-23,440779902286.589,cex.io,1156.71084324801
24688,2017-02-23,440779902286.589,exmo,1124.9782147749902
24689,2017-02-23,440779902286.589,coinbase,1149.0192640038902
24690,2017-02-23,440779902286.589,gemini,1146.92682549687
24691,2017-02-23,440779902286.589,hitbtc,1150.10551923077
24692,2017-02-23,440779902286.589,kraken,1146.57601353819
24693,2017-02-23,440779902286.589,others,1141.3884202017
24695,2017-02-24,440779902286.589,itbit,1185.52544932208
24696,2017-02-24,440779902286.589,bitfinex,1187.77668968753
24697,2017-02-24,440779902286.589,cex.io,1189.75892963629
24698,2017-02-24,440779902286.589,exmo,1163.66824646167
24699,2017-02-24,440779902286.589,coinbase,1186.6229341417
24700,2017-02-24,440779902286.589,gemini,1185.38412188204
24701,2017-02-24,440779902286.589,hitbtc,1181.67118838953
24702,2017-02-24,440779902286.589,kraken,1182.6612883414
24703,2017-02-24,440779902286.589,others,1174.876816137504
24705,2017-02-25,440779902286.589,itbit,1169.08106909115
24706,2017-02-25,440779902286.589,bitfinex,1169.47617001135
24707,2017-02-25,440779902286.589,cex.io,1176.86578694985
24708,2017-02-25,440779902286.589,exmo,1155.3220368960199
24709,2017-02-25,440779902286.589,coinbase,1171.67116331001
24710,2017-02-25,440779902286.589,gemini,1169.0351354132902
24711,2017-02-25,440779902286.589,hitbtc,1164.95511388889
24712,2017-02-25,440779902286.589,kraken,1166.9780937617802
24713,2017-02-25,440779902286.589,others,1161.888206247634
24715,2017-02-26,440779902286.589,itbit,1166.22167903794
24716,2017-02-26,440779902286.589,bitfinex,1166.3834002658
24717,2017-02-26,440779902286.589,cex.io,1173.9692688406
24718,2017-02-26,440779902286.589,exmo,1150.62095531172
24719,2017-02-26,440779902286.589,coinbase,1165.16600169356
24720,2017-02-26,440779902286.589,gemini,1166.14056811474
24721,2017-02-26,440779902286.589,hitbtc,1163.42816666667
24722,2017-02-26,440779902286.589,kraken,1161.7763660618302
24723,2017-02-26,440779902286.589,others,1132.1486124994465
24725,2017-02-27,440779902286.589,itbit,1187.0775939673101
24726,2017-02-27,440779902286.589,bitfinex,1186.90744508583
24727,2017-02-27,440779902286.589,cex.io,1191.11515430151
24728,2017-02-27,440779902286.589,exmo,1166.9569664676198
24729,2017-02-27,440779902286.589,coinbase,1189.2682025731501
24730,2017-02-27,440779902286.589,gemini,1187.05008971346
24731,2017-02-27,440779902286.589,hitbtc,1182.78924242424
24732,2017-02-27,440779902286.589,kraken,1183.5936957501401
24733,2017-02-27,440779902286.589,others,1161.295922620587
24735,2017-02-28,440779902286.589,itbit,1192.77350589142
24736,2017-02-28,440779902286.589,bitfinex,1193.3427521270698
24737,2017-02-28,440779902286.589,cex.io,1200.63815956914
24738,2017-02-28,440779902286.589,exmo,1179.75332256131
24739,2017-02-28,440779902286.589,coinbase,1195.1636334234101
24740,2017-02-28,440779902286.589,gemini,1194.00497707473
24741,2017-02-28,440779902286.589,hitbtc,1190.88891161616
24742,2017-02-28,440779902286.589,kraken,1189.87128385059
24743,2017-02-28,440779902286.589,others,1158.9665672354504
24745,2017-03-01,440779902286.589,itbit,1205.1057469111
24746,2017-03-01,440779902286.589,bitfinex,1207.6125261494
24747,2017-03-01,440779902286.589,cex.io,1214.2809877056698
24748,2017-03-01,440779902286.589,exmo,1185.6199969214501
24749,2017-03-01,440779902286.589,coinbase,1210.70358164277
24750,2017-03-01,440779902286.589,gemini,1208.96766690091
24751,2017-03-01,440779902286.589,hitbtc,1204.64068055556
24752,2017-03-01,440779902286.589,kraken,1202.7299634581698
24753,2017-03-01,440779902286.589,others,1204.518988829952
24755,2017-03-02,440779902286.589,itbit,1238.14804518064
24756,2017-03-02,440779902286.589,bitfinex,1240.64511332128
24757,2017-03-02,440779902286.589,cex.io,1243.17499156346
24758,2017-03-02,440779902286.589,exmo,1221.73610202047
24759,2017-03-02,440779902286.589,coinbase,1245.17723424435
24760,2017-03-02,440779902286.589,gemini,1242.2561743594301
24761,2017-03-02,440779902286.589,hitbtc,1243.6206473059801
24762,2017-03-02,440779902286.589,kraken,1237.96925659768
24763,2017-03-02,440779902286.589,others,1209.0040548165732
24765,2017-03-03,460769358090.714,itbit,1274.14505527466
24766,2017-03-03,460769358090.714,bitfinex,1276.50178675836
24767,2017-03-03,460769358090.714,cex.io,1280.1591477397901
24768,2017-03-03,460769358090.714,exmo,1256.00189420743
24769,2017-03-03,460769358090.714,coinbase,1278.62075694122
24770,2017-03-03,460769358090.714,gemini,1277.2599051806599
24771,2017-03-03,460769358090.714,hitbtc,1272.53277587146
24772,2017-03-03,460769358090.714,kraken,1265.73745055002
24773,2017-03-03,460769358090.714,others,1272.3396006241499
24775,2017-03-04,460769358090.714,itbit,1276.5618214495598
24776,2017-03-04,460769358090.714,bitfinex,1275.1414635885
24777,2017-03-04,460769358090.714,cex.io,1284.67749652257
24778,2017-03-04,460769358090.714,exmo,1252.07611856393
24779,2017-03-04,460769358090.714,coinbase,1280.88608859519
24780,2017-03-04,460769358090.714,gemini,1275.99894233017
24781,2017-03-04,460769358090.714,hitbtc,1267.50721587302
24782,2017-03-04,460769358090.714,kraken,1266.77045390401
24783,2017-03-04,460769358090.714,others,1244.9657451496514
24785,2017-03-05,460769358090.714,itbit,1268.20109880437
24786,2017-03-05,460769358090.714,bitfinex,1265.9388603913
24787,2017-03-05,460769358090.714,cex.io,1275.89068869262
24788,2017-03-05,460769358090.714,exmo,1250.67343794105
24789,2017-03-05,460769358090.714,coinbase,1267.01020056464
24790,2017-03-05,460769358090.714,gemini,1265.95492735667
24791,2017-03-05,460769358090.714,hitbtc,1253.55298484848
24792,2017-03-05,460769358090.714,kraken,1259.10994368342
24793,2017-03-05,460769358090.714,others,1238.5986457577346
24795,2017-03-06,460769358090.714,itbit,1279.85224242571
24796,2017-03-06,460769358090.714,bitfinex,1278.98838193227
24797,2017-03-06,460769358090.714,cex.io,1284.73518929759
24798,2017-03-06,460769358090.714,exmo,1254.26702597805
24799,2017-03-06,460769358090.714,coinbase,1281.37559343547
24800,2017-03-06,460769358090.714,gemini,1280.43496244118
24801,2017-03-06,460769358090.714,hitbtc,1269.80733333333
24802,2017-03-06,460769358090.714,kraken,1272.7263941684598
24803,2017-03-06,460769358090.714,others,1253.0610621860433
24805,2017-03-07,460769358090.714,itbit,1255.51881926398
24806,2017-03-07,460769358090.714,bitfinex,1252.40105650134
24807,2017-03-07,460769358090.714,cex.io,1265.34959282608
24808,2017-03-07,460769358090.714,exmo,1239.693506041
24809,2017-03-07,460769358090.714,coinbase,1256.3021564415699
24810,2017-03-07,460769358090.714,gemini,1257.98822422284
24811,2017-03-07,460769358090.714,hitbtc,1249.46711479592
24812,2017-03-07,460769358090.714,kraken,1248.66483131716
24813,2017-03-07,460769358090.714,others,1253.2120083559696
24815,2017-03-08,460769358090.714,itbit,1197.0240501674
24816,2017-03-08,460769358090.714,bitfinex,1196.138508177
24817,2017-03-08,460769358090.714,cex.io,1209.76905847544
24818,2017-03-08,460769358090.714,exmo,1196.28552339827
24819,2017-03-08,460769358090.714,coinbase,1195.79499768725
24820,2017-03-08,460769358090.714,gemini,1199.23662455245
24821,2017-03-08,460769358090.714,hitbtc,1189.70245055821
24822,2017-03-08,460769358090.714,kraken,1190.70768077985
24823,2017-03-08,460769358090.714,others,1190.6712699376185
24825,2017-03-09,460769358090.714,itbit,1176.59149908487
24826,2017-03-09,460769358090.714,bitfinex,1176.81244531938
24827,2017-03-09,460769358090.714,cex.io,1188.2720099867402
24828,2017-03-09,460769358090.714,exmo,1172.61838454172
24829,2017-03-09,460769358090.714,coinbase,1179.6900375306698
24830,2017-03-09,460769358090.714,gemini,1178.79116558188
24831,2017-03-09,460769358090.714,hitbtc,1173.42651124339
24832,2017-03-09,460769358090.714,kraken,1168.25301148123
24833,2017-03-09,460769358090.714,others,1166.4060510597014
24835,2017-03-10,460769358090.714,itbit,1203.02744814622
24836,2017-03-10,460769358090.714,bitfinex,1201.9546142756801
24837,2017-03-10,460769358090.714,cex.io,1216.84568697388
24838,2017-03-10,460769358090.714,exmo,1197.41713105187
24839,2017-03-10,460769358090.714,coinbase,1208.76333001043
24840,2017-03-10,460769358090.714,gemini,1204.75015161598
24841,2017-03-10,460769358090.714,hitbtc,1214.48015918789
24842,2017-03-10,460769358090.714,kraken,1200.04535223184
24843,2017-03-10,460769358090.714,others,1175.5140002519533
24845,2017-03-11,460769358090.714,itbit,1170.00179094663
24846,2017-03-11,460769358090.714,bitfinex,1165.2635452198301
24847,2017-03-11,460769358090.714,cex.io,1181.5330255814301
24848,2017-03-11,460769358090.714,exmo,1161.8794168475
24849,2017-03-11,460769358090.714,coinbase,1180.61297457945
24850,2017-03-11,460769358090.714,gemini,1169.86652308416
24851,2017-03-11,460769358090.714,hitbtc,1174.5329781746
24852,2017-03-11,460769358090.714,kraken,1164.24373500199
24853,2017-03-11,460769358090.714,others,1176.839905218568
24855,2017-03-12,460769358090.714,itbit,1200.96451728344
24856,2017-03-12,460769358090.714,bitfinex,1193.40316104136
24857,2017-03-12,460769358090.714,cex.io,1206.78332564207
24858,2017-03-12,460769358090.714,exmo,1188.8785743943902
24859,2017-03-12,460769358090.714,coinbase,1205.88785714974
24860,2017-03-12,460769358090.714,gemini,1201.59598072129
24861,2017-03-12,460769358090.714,hitbtc,1199.60844340464
24862,2017-03-12,460769358090.714,kraken,1186.65968645187
24863,2017-03-12,460769358090.714,others,1200.5237581052
24865,2017-03-13,460769358090.714,itbit,1235.3015976107401
24866,2017-03-13,460769358090.714,bitfinex,1229.20185245155
24867,2017-03-13,460769358090.714,cex.io,1235.99556666127
24868,2017-03-13,460769358090.714,exmo,1221.6415997760198
24869,2017-03-13,460769358090.714,coinbase,1237.2418773490401
24870,2017-03-13,460769358090.714,gemini,1235.7365503997
24871,2017-03-13,460769358090.714,hitbtc,1230.50107463023
24872,2017-03-13,460769358090.714,kraken,1220.40233530242
24873,2017-03-13,460769358090.714,others,1235.566360282374
24875,2017-03-14,460769358090.714,itbit,1244.98530761774
24876,2017-03-14,460769358090.714,bitfinex,1239.98382831068
24877,2017-03-14,460769358090.714,cex.io,1248.7087357757598
24878,2017-03-14,460769358090.714,exmo,1229.6916400683801
24879,2017-03-14,460769358090.714,coinbase,1246.95675503767
24880,2017-03-14,460769358090.714,gemini,1246.04588975952
24881,2017-03-14,460769358090.714,hitbtc,1242.00071496212
24882,2017-03-14,460769358090.714,kraken,1237.93583826436
24883,2017-03-14,460769358090.714,others,1232.3823477819099
24885,2017-03-15,460769358090.714,itbit,1250.36764720931
24886,2017-03-15,460769358090.714,bitfinex,1250.7378364845301
24887,2017-03-15,460769358090.714,cex.io,1260.71595828957
24888,2017-03-15,460769358090.714,exmo,1239.3172914766199
24889,2017-03-15,460769358090.714,coinbase,1253.11807415782
24890,2017-03-15,460769358090.714,gemini,1253.8594168409402
24891,2017-03-15,460769358090.714,hitbtc,1249.04
24892,2017-03-15,460769358090.714,kraken,1250.45374073671
24893,2017-03-15,460769358090.714,others,1249.8746469365115
24895,2017-03-16,460769358090.714,itbit,1219.81968551063
24896,2017-03-16,460769358090.714,bitfinex,1217.2059478224699
24897,2017-03-16,460769358090.714,cex.io,1231.6215332378501
24898,2017-03-16,460769358090.714,exmo,1224.38842316249
24899,2017-03-16,460769358090.714,coinbase,1222.56881123375
24900,2017-03-16,460769358090.714,gemini,1222.5038537686098
24901,2017-03-16,460769358090.714,hitbtc,1215.6441075802802
24902,2017-03-16,460769358090.714,kraken,1204.96257488985
24903,2017-03-16,460769358090.714,others,1237.61641517316
24905,2017-03-17,475705205061.62897,itbit,1131.9892086408502
24906,2017-03-17,475705205061.62897,bitfinex,1127.19793756157
24907,2017-03-17,475705205061.62897,cex.io,1145.92078673471
24908,2017-03-17,475705205061.62897,exmo,1130.73593734884
24909,2017-03-17,475705205061.62897,coinbase,1130.05701436452
24910,2017-03-17,475705205061.62897,gemini,1128.9490565271801
24911,2017-03-17,475705205061.62897,hitbtc,1122.97415783889
24912,2017-03-17,475705205061.62897,kraken,1102.1687777185
24913,2017-03-17,475705205061.62897,others,1164.9369856499118
24915,2017-03-18,475705205061.62897,itbit,1032.51598307233
24916,2017-03-18,475705205061.62897,bitfinex,1029.7038908511302
24917,2017-03-18,475705205061.62897,cex.io,1049.3860414363
24918,2017-03-18,475705205061.62897,exmo,1035.2123395569502
24919,2017-03-18,475705205061.62897,coinbase,1031.23572636325
24920,2017-03-18,475705205061.62897,gemini,1030.40103150087
24921,2017-03-18,475705205061.62897,hitbtc,1017.78658607069
24922,2017-03-18,475705205061.62897,kraken,1011.0124581253699
24923,2017-03-18,475705205061.62897,others,1056.622390287956
24925,2017-03-19,475705205061.62897,itbit,1008.12722248271
24926,2017-03-19,475705205061.62897,bitfinex,1010.59778305659
24927,2017-03-19,475705205061.62897,cex.io,1028.8521958562899
24928,2017-03-19,475705205061.62897,exmo,1025.29234485647
24929,2017-03-19,475705205061.62897,coinbase,1012.3189611001
24930,2017-03-19,475705205061.62897,gemini,1010.5647352985301
24931,2017-03-19,475705205061.62897,hitbtc,1010.86298816203
24932,2017-03-19,475705205061.62897,kraken,992.3749979668901
24933,2017-03-19,475705205061.62897,others,1067.905150380115
24935,2017-03-20,475705205061.62897,itbit,1034.89396173351
24936,2017-03-20,475705205061.62897,bitfinex,1035.16052968928
24937,2017-03-20,475705205061.62897,cex.io,1061.3942453399
24938,2017-03-20,475705205061.62897,exmo,1038.45848726804
24939,2017-03-20,475705205061.62897,coinbase,1035.25451575756
24940,2017-03-20,475705205061.62897,gemini,1034.92160835166
24941,2017-03-20,475705205061.62897,hitbtc,1034.5069480820098
24942,2017-03-20,475705205061.62897,kraken,1020.11607118955
24943,2017-03-20,475705205061.62897,others,1057.0955198249762
24945,2017-03-21,475705205061.62897,itbit,1084.436166383
24946,2017-03-21,475705205061.62897,bitfinex,1084.61758151665
24947,2017-03-21,475705205061.62897,cex.io,1110.12164972351
24948,2017-03-21,475705205061.62897,exmo,1079.7276070534801
24949,2017-03-21,475705205061.62897,coinbase,1085.28585607859
24950,2017-03-21,475705205061.62897,gemini,1086.2037428968902
24951,2017-03-21,475705205061.62897,hitbtc,1083.37109650573
