Time,bit-x,bitcoin24,bitcoinde,bitstamp,coinbase,gatecoin,itbit,kraken,mtgox,others
2016-10-21 00:00:00 UTC,,,189.22265464,362.77656293,301.021276200002,,339.5233,2671.51085334,,1474.3867389700001
2016-10-22 00:00:00 UTC,,,457.42944501,767.98954472,266.740964759999,,279.5348,6077.82569814999,,1103.4283447999999
2016-10-23 00:00:00 UTC,,,346.7933254,200.41404243,213.96490828,,18.3795,2476.49823576,,745.75581988
2016-10-24 00:00:00 UTC,,,373.123417,401.24905585,315.288980130001,,232.0819,4214.27632416,,1070.7133154700002
2016-10-25 00:00:00 UTC,,,516.43549284,685.14197721,412.44238579,,254.2123,5297.14419851,,1112.7875844999999
2016-10-26 00:00:00 UTC,,,563.19441191,492.87018035,515.375042529998,,330.7071,5885.2106488,,1416.67873544
2016-10-27 00:00:00 UTC,,,589.21648075,672.70554527,515.82695172,,237.5297,6427.38390321,,1369.88085648
2016-10-28 00:00:00 UTC,,,405.34723843,474.06292962,379.853904910003,,61.1072,4343.09914775,,1442.87395169
2016-10-29 00:00:00 UTC,,,425.63833505,736.99592031,386.81458048,,379.1499,7205.40958372999,,1103.64207338
2016-10-30 00:00:00 UTC,,,306.57381716,291.07230602,348.268123940001,,166.5866,4071.20404872,,794.2349492999999
2016-10-31 00:00:00 UTC,,,482.27896144,359.30449735,369.30603284,,731.3085,5843.16060976,,1391.35536211
2016-11-01 00:00:00 UTC,,,869.77414067,394.60658689,488.84563746,,500.2392,7202.18562148999,,1473.70856908
2016-11-02 00:00:00 UTC,,,443.21653463,680.0001662,407.75968208,,694.271,4786.49137891,,1589.5517877600005
2016-11-03 00:00:00 UTC,,,823.07211492,1282.28872195,859.366687499998,,501.2281,15358.22394439,,1654.28879807
2016-11-04 00:00:00 UTC,,,556.68916101,813.19180312,361.811102290001,,336.3159,6714.81531385,,1266.31221771
2016-11-05 00:00:00 UTC,,,157.06475371,154.75268373,217.99497272,,360.8889,2584.59374003,,751.7154048099999
2016-11-06 00:00:00 UTC,,,293.12706716,435.14921033,198.95725664,,332.7346,3564.17423846,,664.3709322199999
2016-11-07 00:00:00 UTC,,,256.34528689,483.98846152,465.22743214,,154.7047,3038.80713658,,2018.96185655
2016-11-08 00:00:00 UTC,,,422.65583283,1405.56745379,436.87853694,,79.8431,5191.32935252,,1449.1655558999996
2016-11-09 00:00:00 UTC,,,820.63412643,1649.45736739,1153.20759348,,121.5741,10333.81544812,,2458.3644910400003
2016-11-10 00:00:00 UTC,,,263.41563945,489.17585523,284.98901601,,448.1729,4147.95256607,,4019.83368892
2016-11-11 00:00:00 UTC,,,215.87912455,1046.64948108,266.8302512,,260.7106,3698.29983059,,1813.02297629
2016-11-12 00:00:00 UTC,,,208.52553365,529.29125774,188.67710942,,424.8283,3785.83582533,,997.80834433
2016-11-13 00:00:00 UTC,,,317.5081071,801.65839304,257.91882001,,184.7963,4748.66074045,,1104.2452268700001
2016-11-14 00:00:00 UTC,,,400.684111,906.89810581,371.632025279999,,98.4109,4654.02423669,,1368.47908613
2016-11-15 00:00:00 UTC,267.611,,474.52734969,1123.22234671,406.035128510001,,1595.7289,5382.48998118,,1333.15881028
2016-11-16 00:00:00 UTC,2039.164,,764.23317649,1163.87086138,763.07978706,,482.5099,9236.74905794999,,1648.2739387099998
2016-11-17 00:00:00 UTC,2078.03,,553.48210881,352.71187152,551.34365265,,390.7167,5905.71318848,,1402.0528981399998
2016-11-18 00:00:00 UTC,2121.21,,755.45111134,666.24721909,393.81533523,,351.7944,5277.00980283,,1233.87146375
2016-11-19 00:00:00 UTC,2050.821,,272.06750518,191.23835587,215.8645047,,96.9435,2507.74168679,,994.5679029600001
2016-11-20 00:00:00 UTC,2076.511,,586.49631189,551.4008181,319.11905433,,102.2511,6159.35666415,,1015.51810688
2016-11-21 00:00:00 UTC,2073.361,,426.28860078,711.36494549,311.94059217,,97.2731,4017.18964256,,1316.86400475
2016-11-22 00:00:00 UTC,2010.588,,538.53465551,742.45171806,350.26113073,,113.4255,6134.27066516,,1254.56216679
2016-11-23 00:00:00 UTC,2046.103,,319.87165694,608.32837785,376.16216643,,62.6985,5635.524515,,1075.6285940299997
2016-11-24 00:00:00 UTC,2063.094,,379.89229029,744.6277682,429.69967756,,183.4485,4780.49046523,,1041.7657836399999
2016-11-25 00:00:00 UTC,2037.215,,214.54474331,642.38404516,279.0335723,,200.7851,3827.74268665,,756.58191165
2016-11-26 00:00:00 UTC,1944.902,,128.28135832,368.02943295,197.93272484,,66.2495,2903.11352249,,585.47222914
2016-11-27 00:00:00 UTC,2059.041,,120.72139364,175.63761568,201.92206726,,23.1767,1828.70480652,,657.2174067999999
2016-11-28 00:00:00 UTC,2009.902,,382.02071482,509.28497689,405.65311386,,222.9331,3596.2108311,,710.3980598599999
2016-11-29 00:00:00 UTC,1983.378,,336.75676507,548.70829566,450.39176506,,54.8393,3652.51975303,,728.17867217
2016-11-30 00:00:00 UTC,2043.804,,447.48870467,503.24878515,429.96758493,,252.0458,4841.86480453,,807.23316075
2016-12-01 00:00:00 UTC,2083.152,,483.51718712,382.39661512,427.914482,,178.8689,4847.77982448,,962.16313357
2016-12-02 00:00:00 UTC,2083.218,,489.58080953,844.47092527,556.47288404,,219.7949,7485.91070751,,1133.88505175
2016-12-03 00:00:00 UTC,2032.343,,180.20881561,234.22243488,363.58220204,,67.5437,3129.46164274,,722.5544749900001
2016-12-04 00:00:00 UTC,1967.652,,259.16182634,507.39372408,246.23265106,,81.9555,2969.60599449,,510.59228307000006
2016-12-05 00:00:00 UTC,2055.836,,574.48239374,864.85480357,691.42477135,,179.5231,7308.35927722,,982.56738479
2016-12-06 00:00:00 UTC,2027.909,,319.65679092,599.66289249,600.08835698,,180.8173,5358.16338451,,927.7876058700001
2016-12-07 00:00:00 UTC,1963.12,,376.18692103,322.17330988,506.01771857,,246.9505,4193.7590858,,783.2920799199999
2016-12-08 00:00:00 UTC,2084.611,,320.00144873,455.20614036,1249.45968057,,158.2484,5275.61779112,,1012.1716338599999
2016-12-09 00:00:00 UTC,1930.647,,311.26139115,398.91131361,344.33583128,,123.5619,3439.97520486,,655.6755821399998
2016-12-10 00:00:00 UTC,2053.705,,244.15536361,278.75104973,211.12959591,,58.5391,2548.17428854,,527.8418269699999
2016-12-11 00:00:00 UTC,1962.872,,294.70812288,251.01697658,203.86456702,,43.248,3021.70793096,,435.4566101
2016-12-12 00:00:00 UTC,1992.199,,452.42116105,354.06510965,615.49522431,,174.5132,4404.22838296,,839.0387142200001
2016-12-13 00:00:00 UTC,2080.409,,424.45371905,599.84113806,591.50899628,,322.6189,4254.49419653,,1091.41190175
2016-12-14 00:00:00 UTC,2559.312,,454.55448021,629.80467358,619.94957642,,256.1477,3784.13042602,,772.0896428799999
2016-12-15 00:00:00 UTC,2120.042,,389.9306734,430.11406846,1628.69551487,,100.2562,4015.5258486,,895.1780724500001
2016-12-16 00:00:00 UTC,2037.279,,448.5203148,557.86873894,397.90994487,,237.9214,3960.17527202,,661.4925311800001
2016-12-17 00:00:00 UTC,2514.992,,493.24572553,357.70998203,325.19066565,,58.0139,3234.11349448,,488.24368792999996
2016-12-18 00:00:00 UTC,2055.187,,220.58078887,149.22360428,200.62222703,,6.6091,1898.74760721,,415.10799152000004
2016-12-19 00:00:00 UTC,2179.034,,508.26220886,336.07666532,571.76228751,,200.8913,3867.25904931,,686.57375885
2016-12-20 00:00:00 UTC,2057.539,,475.70125008,615.78878504,827.30227269,,195.3878,4801.70464331,,757.94574022
2016-12-21 00:00:00 UTC,2108.702,,703.7101563,876.41910959,720.17438412,,245.5585,8702.54990138,,1109.29408094
2016-12-22 00:00:00 UTC,2051.547,,952.58964121,1335.29514759,872.72246463,,305.4483,12075.53831102,,1048.4855309
2016-12-23 00:00:00 UTC,2005.303,,1143.20442812,1141.33701168,1219.44908713,,736.0438,16890.22137726,,1420.87139497
2016-12-24 00:00:00 UTC,2057.27,,304.96845635,295.62783882,397.60497492,,23.4376,6637.84895987,,832.16680976
2016-12-25 00:00:00 UTC,2068.619,,628.177573,503.57655209,676.84062261,,281.7772,7981.01536623,,908.3562783599998
2016-12-26 00:00:00 UTC,2084.509,,236.43519096,291.24799132,340.25991225,,730.0167,4871.09438751,,601.7704701499999
2016-12-27 00:00:00 UTC,2056.537,,700.26327318,604.62246944,581.28458384,,545.9201,7979.29295715,,863.3134713299999
2016-12-28 00:00:00 UTC,1940.282,,976.48467982,982.95359605,1124.62641334,,295.7038,13817.22412702,,1258.07069742
2016-12-29 00:00:00 UTC,2044.341,,778.62265829,690.30842104,816.79116199,,132.9351,8751.88392112,,680.90661682
2016-12-30 00:00:00 UTC,2052.772,,819.74121168,830.16403022,707.02612086,,358.2145,9992.95671007,,792.1645648900001
2016-12-31 00:00:00 UTC,2116.09,,226.67832335,188.78725035,279.3782151,,129.8349,3639.16769456,,414.58804060999995
2017-01-01 00:00:00 UTC,2165.7,,398.12222592,368.77450792,477.63220991,,584.9986,6509.07153475999,,454.84382278999993
2017-01-02 00:00:00 UTC,2112.22,,821.81434583,394.03774571,877.615804230001,,735.7622,10359.89881138,,796.3742221800001
2017-01-03 00:00:00 UTC,2393.009,,716.09704011,744.75765985,843.34275384,,279.9595,7976.85528309,,830.21532691
2017-01-04 00:00:00 UTC,2206.761,,1968.59860553,2004.78532778,1295.1320214,,756.1834,21457.33190136,,1794.9729144599999
2017-01-05 00:00:00 UTC,2436.985,,2210.12155965,2441.12077887,2652.19922439,,2834.9335,33117.821874,,2530.76715468
2017-01-06 00:00:00 UTC,2229.866,,1556.82942281,1578.46164914,1309.49044796,,1727.9075,24215.02960149,,1654.90957924
2017-01-07 00:00:00 UTC,2080.591,,1405.4729749,1368.83339909,1094.53311551,,1659.4007,19180.7579217,,1102.0444876000001
2017-01-08 00:00:00 UTC,2187.07,,490.24826478,566.09079683,613.0437869,,1354.7388,8219.53862732,,639.5007138400001
2017-01-09 00:00:00 UTC,1979.275,,582.27067314,693.64929904,762.36076731,,446.6575,7449.44252543,,778.0585559499999
2017-01-10 00:00:00 UTC,1969.011,,448.78877516,569.7242611,710.68154313,,223.5957,5309.58804987,,911.39815543
2017-01-11 00:00:00 UTC,1961.265,,1839.72004531,2587.74646346,1924.01884094,,542.7198,24876.27325817,,1621.57729225
2017-01-12 00:00:00 UTC,2042.417,,1478.55847742,1345.54836626,1701.65560143,,564.3302,18424.71384138,,1563.11066031
2017-01-13 00:00:00 UTC,1999.232,,682.75399737,754.10608834,817.1514298,,323.232,11166.91176969,,1074.36396776
2017-01-14 00:00:00 UTC,2552.948,,333.61890968,592.67080439,422.38351457,,72.1838,5603.21955262,,600.4756186099999
2017-01-15 00:00:00 UTC,2099.265,,220.34532811,299.86693375,349.33574416,,85.4024,3263.65732088,,391.57444422000003
2017-01-16 00:00:00 UTC,2191.883,,456.58036603,945.92137132,536.45946046,,516.8836,6631.92426336,,754.67800082
2017-01-17 00:00:00 UTC,2111.71,,926.18286791,1335.17298115,1136.42066812,,223.5931,12539.41826453,,1138.212055
2017-01-18 00:00:00 UTC,2050.53,,675.67442869,737.91613683,773.07278958,,251.2219,11921.55488482,,1424.18009809
2017-01-19 00:00:00 UTC,2018.276,,438.14933214,695.79967461,755.10603659,,80.6974,7329.72195843,,1130.96398778
2017-01-20 00:00:00 UTC,2042.174,,393.84899605,421.31387743,509.47617138,,551.8398,4581.63589089,,706.79537535
2017-01-21 00:00:00 UTC,2037.163,,404.71309795,536.50781621,410.310005,,156.9502,5217.30712922,,501.23367362999994
2017-01-22 00:00:00 UTC,2000.28,,303.195636,580.84557675,424.56816408,,117.8309,8909.25417843,,641.90794906
2017-01-23 00:00:00 UTC,2011.987,,333.81901675,275.22651744,382.4780446,,130.0006,4436.06971675,,654.9338073900001
2017-01-24 00:00:00 UTC,2224.852,,546.94235719,629.93251323,778.96172299,,149.8237,10296.39883891,,1209.6173075
2017-01-25 00:00:00 UTC,2099.705,,431.84769194,501.43609752,488.59085374,,326.5246,4365.29084058,,701.15162133
2017-01-26 00:00:00 UTC,2049.0,,281.45407415,503.49928254,501.27297448,,558.8229,4988.56689955,,753.4355343200001
2017-01-27 00:00:00 UTC,1992.28,,255.77827411,320.80718313,356.55868787,,338.3526,4132.76778629,,812.9032573599999
2017-01-28 00:00:00 UTC,2021.342,,149.89950448,228.89404803,250.53413687,,20.8579,1560.6346328,,381.18715913
2017-01-29 00:00:00 UTC,1985.028,,193.96463524,123.30278013,239.99417603,,150.6316,1986.34179778,,501.51962732999993
2017-01-30 00:00:00 UTC,2042.391,,309.74282351,461.79097126,447.57530085,,137.0493,4483.34480329,,746.5582189300001
2017-01-31 00:00:00 UTC,2059.773,,680.10785517,903.91797082,934.93284606,,559.6506,8388.00141123,,1173.90054476
2017-02-01 00:00:00 UTC,2014.461,,743.47759311,541.65263333,951.7664223,,345.7626,7231.43168589,,1106.13259848
2017-02-02 00:00:00 UTC,1954.631,,596.27287997,714.68949249,654.7314992,,398.3638,7188.51212909,,1088.34985857
2017-02-03 00:00:00 UTC,2047.092,,674.62985575,752.59980721,806.90054879,,302.9429,10127.63648601,,1072.49479656
2017-02-04 00:00:00 UTC,2011.492,,438.51952184,288.82822696,323.88573108,,297.4125,6455.45716044,,634.13355411
2017-02-05 00:00:00 UTC,2100.491,,298.39667453,329.85608117,304.26925819,,76.4828,4880.32322884,,578.56477096
2017-02-06 00:00:00 UTC,2017.477,,478.20552365,337.09719331,596.8271679,,703.6598,4464.48492401,,533.9148153599999
2017-02-07 00:00:00 UTC,2125.006,,716.67901049,537.03965124,684.93223919,,462.7945,8456.10430059,,857.84422551
2017-02-08 00:00:00 UTC,2042.996,,646.09546048,816.4757405,822.13581147,,431.2004,10989.31074845,,1046.52148906
2017-02-09 00:00:00 UTC,2086.275,,1680.16536307,2949.236556,1704.48744566,,2850.303,24106.6156494299,,2086.30320802
2017-02-10 00:00:00 UTC,2017.854,,1022.72228171,755.94442791,704.04600523,,361.2347,11173.53504917,,1050.67200467
2017-02-11 00:00:00 UTC,1994.986,,337.09778627,320.33377363,312.28767676,,125.2849,3834.74529847,,603.26182503
2017-02-12 00:00:00 UTC,2063.828,,223.46352411,208.86787456,224.81732115,,60.0166,2371.35484986,,535.82470158
2017-02-13 00:00:00 UTC,2024.678,,461.75782232,504.6515696,680.63756476,,586.9981,5024.59799041,,768.72323912
2017-02-14 00:00:00 UTC,2026.955,,376.74906628,701.92122877,589.44431777,,204.4363,7159.44423014,,933.1379786599999
2017-02-15 00:00:00 UTC,2050.392,,346.84875644,396.89982902,465.4957841,,446.6594,3874.56675731,,720.25985092
2017-02-16 00:00:00 UTC,1941.653,,340.87098235,532.73777845,617.49171118,,223.4763,6206.48820522,,674.01835207
2017-02-17 00:00:00 UTC,1959.996,,413.94734068,636.14533554,638.54018677,,384.6987,6530.57215947,,1032.09255934
2017-02-18 00:00:00 UTC,2006.159,,305.69957049,330.14173982,428.73070889,,722.9705,5375.2090423,,708.3305939300001
2017-02-19 00:00:00 UTC,2097.854,,212.44757225,216.69582402,390.76989814,,404.628,3334.94785307,,481.85619912000004
2017-02-20 00:00:00 UTC,2010.829,,446.69740637,580.30709498,497.569704420002,,42.347,6374.64905551,,803.61484229
2017-02-21 00:00:00 UTC,2092.382,,1000.48649477,1207.04772606,888.646036940001,,380.5368,11658.82468127,,1036.4092082099999
2017-02-22 00:00:00 UTC,2349.573,,591.0930682,642.96719876,691.92414037,,712.6167,8117.26574945,,973.14407254
2017-02-23 00:00:00 UTC,2047.225,,691.20666875,919.83340554,878.44929748,,710.1419,10957.65870048,,1223.14279914
2017-02-24 00:00:00 UTC,2369.973,,1111.63557109,1563.0785713,1291.494823,,1235.8086,17208.31036161,,1510.82203474
2017-02-25 00:00:00 UTC,2046.507,,471.21598399,619.04140379,520.739660710002,,573.9992,7938.33882988,,740.44390381
2017-02-26 00:00:00 UTC,2200.686,,358.92555241,277.66490562,320.6646224,,315.6445,5860.13276844,,413.58273786000007
2017-02-27 00:00:00 UTC,2370.321,,526.95827104,390.11279053,657.811201820001,,331.0634,5682.18540621,,659.4804858800001
2017-02-28 00:00:00 UTC,1949.284,,509.245422,726.32924255,512.408348410002,,554.1835,7328.14380896,,957.8435652800001
2017-03-01 00:00:00 UTC,2001.77,,712.93933348,824.99858626,856.344506500005,,378.4639,8144.99452446,,700.0605182300002
2017-03-02 00:00:00 UTC,1959.129,,922.90391754,1049.97561419,796.37805884,,727.098,10653.87027857,,1010.6516222200001
2017-03-03 00:00:00 UTC,2003.484,,991.42500901,1002.19694015,843.130120960001,,355.4747,11023.51178366,,826.4614969600002
2017-03-04 00:00:00 UTC,2057.539,,463.45849115,659.97475274,513.138401290001,,110.5914,7195.13840683,,575.3061643
2017-03-05 00:00:00 UTC,1937.542,,371.14295899,290.32576809,291.16645712,,86.7953,3743.39467328,,501.50518546999996
2017-03-06 00:00:00 UTC,2021.915,,485.10889133,575.24598966,613.701940100003,,436.1048,4793.04527731,,835.72164742
2017-03-07 00:00:00 UTC,2176.881,,1030.33291686,1488.976285,1179.8055669,,423.0174,14334.53060986,,1041.6565047699999
2017-03-08 00:00:00 UTC,2098.701,,1240.32946994,1550.51149249,1456.91595113,,598.0353,18479.48943374,,1154.45253159
2017-03-09 00:00:00 UTC,1927.763,,788.57388414,1012.45432194,1076.77209296,,548.5842,11808.42726166,,870.9985727600001
2017-03-10 00:00:00 UTC,2393.047,,1769.19710954,3705.87952056,2224.17209299998,,1587.6096,31296.46386447,,2104.6726395200003
2017-03-11 00:00:00 UTC,2110.46,,776.2982377,1271.85362398,951.5133988,,282.1401,12299.25252318,,835.3699328600002
2017-03-12 00:00:00 UTC,1993.824,,409.80977918,733.48099552,521.44435639,,266.8627,7906.43370852,,580.31606606
2017-03-13 00:00:00 UTC,2059.708,,717.19417743,922.51839587,857.484995690001,,393.0449,11864.17792969,,835.40727373
2017-03-14 00:00:00 UTC,1976.254,,540.232451,746.65523687,773.120814550001,,638.4377,7317.8925877,,923.6759998299999
2017-03-15 00:00:00 UTC,2344.277,,540.62431764,1039.66574442,762.8175217,,813.2383,6978.59352203001,,899.44115745
2017-03-16 00:00:00 UTC,2651.584,,1317.02476996,1798.41604602,1895.23771331,,1305.0315,23929.09502587,,1204.46153616
2017-03-17 00:00:00 UTC,2784.189,,1866.87777266,2798.33204515,2179.1820014,,1290.1845,27104.6225332,,1393.94531405
2017-03-18 00:00:00 UTC,2615.556,,1988.30522831,3243.469689,2442.47973972,,3223.4378,35061.1637448701,,1576.5486135
2017-03-19 00:00:00 UTC,3224.027,,1129.62989465,1970.70725224,1427.4028965,,1934.9203,18813.51432163,,822.8991024
2017-03-20 00:00:00 UTC,2508.234,,955.98230591,1218.9031713,1126.61051481,,800.8182,14129.61322506,,950.18627206
2017-03-21 00:00:00 UTC,2032.344,,1124.56691561,1896.97394044,1379.15200923,,310.7884,15460.71902234,,1033.24529051
2017-03-22 00:00:00 UTC,2127.923,,964.20555026,1951.76194903,1433.91891134,,200.5563,21047.77713385,,1359.2647679000002
2017-03-23 00:00:00 UTC,2195.998,,581.58072626,815.4801804,850.15222612,,113.4537,9480.88814487,,959.24994671
2017-03-24 00:00:00 UTC,2229.636,,1477.03403722,1839.864755,1881.82225171,,238.1268,22547.18700474,,1304.20719434
2017-03-25 00:00:00 UTC,2538.966,,883.60901496,2055.96138461,1375.54033229,,31.4127,22052.42695119,,1016.72801546
2017-03-26 00:00:00 UTC,2218.537,,624.83791754,1153.99702789,1055.35144806,,11.8506,13303.24134602,,613.53164282
2017-03-27 00:00:00 UTC,2003.358,,839.32042099,1114.30249456,1072.83292549,,29.54,14495.42275093,,736.2985761900001
2017-03-28 00:00:00 UTC,2079.866,,875.32712246,1351.64568497,1029.17702845,,32.3683,14457.37580222,,872.18111773
2017-03-29 00:00:00 UTC,2181.514,,554.38987535,1736.23727394,856.436808250001,,13.2038,11590.3607101,,824.23404925
2017-03-30 00:00:00 UTC,2401.2,,431.55112558,1455.82543417,841.30184103,,2.9649,8955.57990539,,846.02882172
2017-03-31 00:00:00 UTC,2434.917,,843.5882223,1403.97432436,964.92651081,,1.3091,14236.74889842,,869.33972584
2017-04-01 00:00:00 UTC,2118.697,,431.18853772,796.64329401,574.09154653,,6.6664,8228.54672779,,606.83179812
2017-04-02 00:00:00 UTC,2163.055,,355.96393014,1654.42112812,515.56017465,,1.3085,7980.10196182,,507.41385435
2017-04-03 00:00:00 UTC,2087.425,,780.76006568,1809.54982547,1059.9297214,,7.0557,12462.25745287,,900.1659491
2017-04-04 00:00:00 UTC,2109.953,,547.30542349,1274.91654697,967.270720560001,,1.2734,10559.59264944,,713.79714941
2017-04-05 00:00:00 UTC,2043.645,,325.13264877,1016.41641071,718.42154099,,3.277,8958.18283548,,731.7389032799999
2017-04-06 00:00:00 UTC,2054.579,,774.16690187,1485.75423547,907.45953905,,3.5797,15249.31169662,,823.0050331799999
2017-04-07 00:00:00 UTC,2057.461,,464.1882531,808.04853355,657.10008409,,0.8287,9740.01463569,,668.9874977500001
2017-04-08 00:00:00 UTC,2003.855,,293.94179308,381.89925984,374.81275573,,0.1752,4937.18620947,,929.31464302
2017-04-09 00:00:00 UTC,2049.119,,356.27334829,751.83298222,388.52395091,,1.1691,6372.02603165,,582.3570791300001
2017-04-10 00:00:00 UTC,2050.362,,500.92025873,753.49814909,534.04384082,,0.3376,5532.65214646,,596.87027009
2017-04-11 00:00:00 UTC,2143.864,,429.73302209,534.79021137,567.61685852,,0.7687,6265.0522895,,982.4389590899999
2017-04-12 00:00:00 UTC,2071.76,,364.12922044,703.07325438,646.30277365,,2.0639,6085.74561952,,622.19857385
2017-04-13 00:00:00 UTC,2145.516,,723.39905267,1145.78333816,784.24064678,,1.2367,12833.37246457,,1013.07659176
2017-04-14 00:00:00 UTC,1949.447,,169.55230635,606.79532477,343.333631420001,,72.1224,6612.39824574,,583.7707936300001
2017-04-15 00:00:00 UTC,2046.264,,191.36403453,352.752354,161.50474847,,,4665.57246243,,435.34644552000003
2017-04-16 00:00:00 UTC,2005.602,,126.36104568,703.05996673,222.27163255,,,2536.49339736,,295.25661069
2017-04-17 00:00:00 UTC,2025.373,,268.61230766,591.25673551,312.51027569,,0.5221,5179.79920512,,428.80538078999996
2017-04-18 00:00:00 UTC,2082.18,,335.16103089,639.18014301,617.46478294,,,5510.85015622,,661.4055817899999
2017-04-19 00:00:00 UTC,2048.612,,409.8486071,811.74543795,648.491126,,0.365,6021.02576136,,810.2248911300001
2017-04-20 00:00:00 UTC,2153.118,,473.15850333,861.0067317,811.901832760001,,0.088,9441.96604507,,897.7347068900001
2017-04-21 00:00:00 UTC,2061.903,,478.88559217,783.82233284,644.40207767,,4.3383,6528.69346557,,991.54186599
2017-04-22 00:00:00 UTC,1890.961,,197.07956481,431.17301703,377.04846676,,1.5652,5744.04288773,,563.41960766
2017-04-23 00:00:00 UTC,1663.081,,236.4597346,385.975472,511.758802590001,,,4940.55824737,,642.0102186700001
2017-04-24 00:00:00 UTC,2089.161,,356.36708729,631.32667999,599.73913627,,0.8066,5280.99752009,,726.9328835499999
2017-04-25 00:00:00 UTC,2059.043,,438.04540961,818.063169629999,713.2042566,,0.0942,6403.8112058,,1167.36578966
2017-04-26 00:00:00 UTC,2109.932,,598.83515551,1230.7479344,826.31274011,,0.72,8924.33300623,,939.4655736299999
2017-04-27 00:00:00 UTC,2525.797,,684.32151553,1204.95427594,1135.27855224,,0.72,10763.06994064,,909.1788986700001
2017-04-28 00:00:00 UTC,2244.378,,592.13915883,1510.68334374,1419.4370769,,1.5367,11834.78749963,,974.9558173999999
2017-04-29 00:00:00 UTC,2448.59,,278.89202512,644.60395798,762.96975379,,,6061.87721923,,565.08096431
2017-04-30 00:00:00 UTC,2107.497,,242.07020248,769.99017108,583.77243288,,1.445,7318.28059436,,611.0208467100001
2017-05-01 00:00:00 UTC,2458.496,,842.89324399,905.9644813,1319.75037295,,0.3,14891.95860754,,894.19569719
2017-05-02 00:00:00 UTC,2125.765,,1281.47499251,1082.30670586,1442.46636285,,0.77,15554.93477266,,900.41457097
2017-05-03 00:00:00 UTC,2143.36,,985.59744194,1744.14629977,1282.97482017,,2.81,13176.8245207,,910.9353511800001
2017-05-04 00:00:00 UTC,2423.224,,1805.33301383,3543.3051883,2753.5575402,,4.1694,27794.66075292,,1554.4550659699999
2017-05-05 00:00:00 UTC,2063.067,,1034.09592087,1825.78768685,1796.93188517,,1.08,21335.40049245,,1231.6429608400001
2017-05-06 00:00:00 UTC,2197.654,,286.83578398,851.1031825,1050.58092348,,,7652.9836311,,415.92542521000007
2017-05-07 00:00:00 UTC,2062.818,,450.18458086,963.86317192,1082.51816179,,0.29,9618.59286424,,483.9633706400001
2017-05-08 00:00:00 UTC,2064.423,,1037.66530979,2419.27205431,1588.93936579,,2.1149,19005.69069077,,1055.32232623
2017-05-09 00:00:00 UTC,2019.542,,1602.25029806,3339.40178454,2146.98406229,,5.8753,23917.77238677,,1458.9999052800001
2017-05-10 00:00:00 UTC,2006.943,,948.16484485,2038.03846209,1197.92002104,,2.5381,16619.46292698,,1014.0810108100001
2017-05-11 00:00:00 UTC,2173.71,,1258.86812258,1988.26153831,1593.29530386,,2.7079,19768.14810544,,1103.1729008000002
2017-05-12 00:00:00 UTC,2015.184,,1335.31095305,2454.65621971,1785.2819088,,2.29,25520.04468899,,1147.68556928
2017-05-13 00:00:00 UTC,1905.783,,619.77574522,1574.82100765,1112.46840122,,1.683,16774.93317658,,599.97534143
2017-05-14 00:00:00 UTC,2023.046,,454.83238506,768.08759668,697.405107880001,,1.7934,10394.28560776,,472.85780293
2017-05-15 00:00:00 UTC,1985.421,,633.4777321,1625.70376403,1167.84538536,,4.5468,16111.09495224,,879.8314226899998
2017-05-16 00:00:00 UTC,1945.665,,690.47946805,2780.70640411,1418.94845268,,1.11,12482.87907144,,776.31247346
2017-05-17 00:00:00 UTC,2112.16,,613.72910688,2477.75315036,1369.68563129,,0.65,16029.45504502,,1144.89025417
2017-05-18 00:00:00 UTC,1987.699,,616.95808982,2252.16575376,1058.44158944,,0.17,13981.92582596,,941.6709059099999
2017-05-19 00:00:00 UTC,1995.853,,876.75106002,2537.52450852,1284.67061224,,0.05,16111.08985046,,1410.2752298
2017-05-20 00:00:00 UTC,2044.536,,711.95548023,1772.8440308,1109.29978302,,1.5997,10598.03409241,,705.5900057599999
2017-05-21 00:00:00 UTC,2076.142,,799.71615189,1457.74462774,1182.37759176,,0.4096,12378.39561405,,666.85987012
2017-05-22 00:00:00 UTC,2085.16,,1831.45932876,3062.49150572,4719.12058279,,1.9351,28707.53647957,,2063.301282890001
2017-05-23 00:00:00 UTC,2342.373,,1308.25985388,2404.62713728,1951.36509649,,1.3615,19859.54916093,,1203.76842864
2017-05-24 00:00:00 UTC,2136.779,,2102.64730066,4002.68068254,2040.05688417,,1.4129,29015.23391586,,1799.45951137
2017-05-25 00:00:00 UTC,2176.664,,2389.43756874,5204.43072714,3889.85431356,,12.6308,39758.93386693,,2509.47969151
2017-05-26 00:00:00 UTC,2069.843,,1742.42455145,3876.27725954,3317.34680728,,9.8722,38312.05841688,,1833.4372807800012
2017-05-27 00:00:00 UTC,2173.146,,2148.94659077,3541.62699776,3190.73661054,,4.7454,37248.34291491,,1775.373293560001
2017-05-28 00:00:00 UTC,1897.824,,856.26162333,1939.59255179,1728.53602614,,0.6,22658.3299661199,,954.2646048200002
2017-05-29 00:00:00 UTC,2018.701,,992.63926422,2432.5318286,1765.02096418,,0.011,23142.90783191,,1169.1512943799999
2017-05-30 00:00:00 UTC,1820.966,,971.576025,2314.36229639,2380.85704577,,3.8946,25175.78076346,,1288.18069845
